source,midpoint_prediction,midpoint_prediction_sd,midpoint_seeds,positional_prediction,positional_prediction_sd,positional_seeds,affine_bvse_prediction,affine_bvse_prediction_sd,affine_bvse_seeds,bvse_delta_prediction,bvse_delta_prediction_sd,bvse_delta_seeds,dft_barrier,midpoint_absolute_error,positional_absolute_error,delta_pos,affine_bvse_absolute_error,bvse_delta_absolute_error,delta_bvse,dft_path_length,dft_endpoint_displacement,dft_tortuosity,dft_bottleneck_mean_k_distance,dft_bottleneck_path_coordinate,dft_coordination_at_bottleneck,dft_smooth_coordination_at_bottleneck,dft_coordination_range,dft_smooth_coordination_range,composition_family,anion_family,em_bvse,bvse_path_length,bvse_endpoint_displacement,bvse_tortuosity,bvse_bottleneck_mean_k_distance,bvse_bottleneck_path_coordinate,bvse_coordination_at_bottleneck,bvse_smooth_coordination_at_bottleneck,bvse_coordination_range,bvse_smooth_coordination_range
nebDFT2k:mp-1297766_1_5_1_-1_0,1.6019331216812134,0.330281150707464,10,1.913108265399933,0.2829441115716953,10,2.120566819067501,0.0,10,2.1858357548713685,0.24735460188145245,10,2.6966531382527137,1.0947200165715003,0.7835448728527807,0.31117514371871957,0.5760863191852126,0.5108173833813452,0.06526893580386739,5.179175047095147,5.0866873725032535,1.0181822997599277,1.9579829696418072,0.3540816765061865,7.0,1.0319399002542828,11.0,0.1260954480649861,Li31O64Ti8Co24,O,4.564458136250052,5.330531536784828,5.113086636462779,1.042527130045361,1.5260090939439197,0.5029444146813759,10.0,1.7325907100561837,11.0,0.7681942906623318
nebDFT2k:mp-1306251_7_5_1_1_0,1.6956409573554994,0.18970851173377692,10,1.0199448823928834,0.11578342311627879,10,0.6322725813562635,0.0,10,1.187491202354431,0.24651415035318064,10,1.5467144388152292,0.14892651854027017,0.5267695564223458,-0.3778430378820756,0.9144418574589657,0.3592232364607981,0.5552186209981675,4.1105392033411,4.108071982072011,1.0006005788797898,2.068282918331473,0.2491920243703554,9.0,0.9065642620038652,3.0,0.1012667851189503,Li71O72Mn12Fe24,O,0.8352504430006114,3.961477645371546,3.956117636354042,1.001354865934281,1.924738101690293,0.7523780624881191,12.0,1.241535762450359,2.0,0.2527662033008468
nebDFT2k:mp-1314006_1_0_0_1_-1,0.3563898801803589,0.3293831660835122,10,0.4072967886924744,0.09128229645354191,10,0.3950285102457356,0.0,10,0.5034907042980195,0.1734496755343019,10,0.2759045943889191,0.08048528579143976,0.13139219430355525,-0.05090690851211549,0.11912391585681648,0.22758610990910033,-0.10846219405228386,3.6553220374292184,3.652960887093188,1.0006463661695293,1.998784781086581,1.0,4.0,0.6781357336094289,2.0,0.0115240759794322,Li15O64V16Ga16,O,0.2407897558963077,3.668826635043159,3.6685342300449593,1.000079706220486,2.014118224343159,0.0,4.0,0.6592817087210363,8.0,0.1030946768698488
nebDFT2k:mp-1320203_8_0_0_1_0,0.5043742269277572,0.08071088961118364,10,0.5283037334680557,0.06864585179802069,10,0.6551110223061976,0.0,10,0.45429643988609314,0.08224631750714398,10,0.795512204551386,0.2911379776236288,0.26720847108333035,0.023929506540298462,0.1404011822451885,0.3412157646652929,-0.20081458242010441,2.7147130662119,2.629077401977261,1.032572515426984,2.0061709185080363,0.7388363494531673,10.0,0.9415502126355664,7.0,0.2100812759947634,Li39O80Co16Ni24,O,0.8924765529553833,3.213148902153946,2.9020612562937207,1.1071954098782606,1.8735043084657437,0.4975009433859,6.0,1.130961802721356,11.0,0.1008377126184338
nebDFT2k:mp-1641416_3_9_0_0_0,0.3290390640497207,0.032629318309834295,10,0.33854840695858,0.035512767523112235,10,0.5825010483962823,0.0,10,0.34642292857170104,0.10658200535253305,10,0.3815076089856859,0.0524685449359652,0.0429592020271059,0.009509342908859297,0.20099343941059633,0.03508468041398488,0.16590875899661145,3.0226462990237204,2.4202131800755473,1.2489173779845988,2.1547678729729154,0.0,10.0,0.7132981083997518,4.0,0.1148661067958422,Li23O48Mn20Co4,O,0.7105382866835803,3.06728388077249,2.82430854933135,1.0860300237021423,1.974226496939395,0.4988978813699927,6.0,0.9491530482735788,5.0,0.1777898504224211
nebDFT2k:mp-25463_4_10_1_0_0,0.3648567289113998,0.055120547771493604,10,0.6189219534397126,0.09398431966913297,10,0.7906125793083134,0.0,10,0.5067115992307663,0.14240423752701217,10,0.6109093967778279,0.24605266786642804,0.008012556661884718,0.23804011120454333,0.17970318253048556,0.1041977975470616,0.07550538498342396,3.7252690382825726,3.3769317472594604,1.1031520081227002,1.958268447681919,0.500154217899232,8.0,0.867667831119662,1.0,0.2087607511768617,Li23C8O56P8V8,O,1.2320017866192996,4.31580360873909,3.5947825200000008,1.2005743281346235,1.811327548341034,0.4981441222848365,9.0,1.1040105830541955,2.0,0.4760158749174972
nebDFT2k:mp-25465_1_0_0_0_1,0.6780717521905899,0.19811281468074254,10,0.9225020587444306,0.12939253531295916,10,0.94784854008281,0.0,10,0.8813276648521423,0.04489559415753556,10,0.857966952107347,0.17989519991675706,0.06453510663708362,0.11536009327967345,0.08988158797546308,0.023360712744795342,0.06652087523066774,4.487726413255029,4.263292882198065,1.0526432354657396,2.0546196172902693,0.2451414099438847,8.0,0.7871040709105578,1.0,0.2121106238215006,Li15O64F16P16Co16,O+F,1.6259867525743237,4.629568037560646,4.325874821551399,1.070203884425008,1.9490254927260544,0.4987982641803073,8.0,1.1934598702275108,1.0,0.4189387879557498
nebDFT2k:mp-25465_1_0_1_0_1,0.25758684575557705,0.07575008427274069,10,0.19957859814167017,0.07424219235637218,10,0.7033133259011177,0.0,10,0.389769846200943,0.09632327253001124,10,0.22785605617653454,0.029730789579042516,0.028277458034864367,0.0014533315441781491,0.4754572697245832,0.16191379002440848,0.3135434797001747,2.875546745847636,2.7523041646697597,1.0447779655896658,2.0118358802834,0.8185084961746997,7.0,0.7597029529756676,2.0,0.1188351384762461,Li15O64F16P16Co16,O+F,1.0132567030384465,3.4382745802970724,2.990197723287815,1.1498485713903168,1.8090558940121744,0.5074460171317042,7.0,1.1403597870480824,3.0,0.3846386128338794
nebDFT2k:mp-26247_6_9_0_0_0,0.31107895374298095,0.041592023112570355,10,0.4479955106973648,0.05604664131865829,10,0.4815857620102827,0.0,10,0.48551563918590546,0.09377025789725399,10,0.6142609686596359,0.3031820149166549,0.16626545796227105,0.13691655695438387,0.13267520664935317,0.1287453294737304,0.003929877175622765,3.016800991095532,2.874808762614238,1.0493918866283725,1.9927914903809223,0.0,6.0,0.7282452530560924,4.0,0.0309968845293971,Li39O64P16Cu8,O,0.4576756115341538,3.3898200095320457,3.048409641571754,1.1119962236388483,1.9878867830058753,0.0,6.0,0.728422130970308,4.0,0.1498351254491672
nebDFT2k:mp-26351_0_2_0_0_0,1.663818085193634,0.269330885119368,10,1.419573140144348,0.20692265897709028,10,1.3432628831253797,0.0,10,1.924154031276703,0.18902568742387318,10,1.579857453953764,0.08396063123986997,0.16028431380941588,-0.07632368256954591,0.2365945708283843,0.34429657732293895,-0.10770200649455464,5.081065123968115,4.923068381986472,1.032093143893705,1.9863378293829503,0.5274727154051682,9.0,1.0266273747674537,4.0,0.3507928517440805,Li11O64P16Mo12,O,2.616773502083748,5.679381046316241,5.012660392881676,1.1330073456365315,1.8459329599258216,0.4865312839521318,9.0,1.226256003825787,5.0,0.4961661578316129
nebDFT2k:mp-26721_0_1_0_0_0,1.415192437171936,0.2186374284912573,10,0.5030007064342499,0.09160572080904532,10,0.49802941860758787,0.0,10,0.3745680510997772,0.10524680755769154,10,1.2890585620700676,0.12613387510186835,0.7860578556358178,-0.6599239805339494,0.7910291434624798,0.9144905109702904,-0.12346136750781067,5.767529559749699,4.943971860280308,1.1665781526965846,2.0018152567465224,0.0962815425615509,7.0,0.8035476750154936,3.0,0.2716706642031019,Li15O64P16Nb8,O,0.4988783583660745,6.227703717146111,4.9238092505207245,1.2648141713628511,2.0342932019652165,0.0,7.0,0.8319187851565389,5.0,0.391280114094622
nebDFT2k:mp-26965_0_2_0_1_0,0.2627234727144241,0.05325631903570093,10,0.42230909168720243,0.06397980430831572,10,0.3595650469765206,0.0,10,0.3431255042552948,0.07252212658826054,10,0.29880610081283976,0.03608262809841567,0.12350299087436267,-0.087420362775947,0.06075894616368083,0.04431940344245505,0.016439542721225775,3.961530935780663,3.869874506238763,1.0236845999512745,1.9407655108914417,0.0,6.0,0.8242013781847843,2.0,0.2576114353751639,Li31O112P32Cr16,O,0.1519292223393102,4.124741847037073,4.00981602941064,1.028661119807864,1.9305732187208011,1.0,6.0,0.8411340255795025,2.0,0.4034443303451004
nebDFT2k:mp-28030_17_16_0_1_-1,0.6065860897302627,0.08691291214880036,10,0.8165136396884918,0.14397050846940235,10,1.0742682026335126,0.0,10,0.8544621765613556,0.08538544477633118,10,0.8980735580292389,0.2914874682989762,0.08155991834074716,0.20992754995822904,0.1761946446042737,0.04361138146788335,0.13258326313639035,2.6587587788304305,2.59230845331807,1.0256336492006983,2.01163484328361,0.5050866013881734,10.0,0.9804180670694412,2.0,0.0266086943143658,Li63O72Nb16,O,1.942755551523036,3.026722342732501,2.660588369910749,1.137613911630394,1.78326682919587,0.5027430452712497,6.0,1.2502970715746513,6.0,0.2942656811263745
nebDFT2k:mp-28030_2_22_0_0_0,0.5260940194129944,0.06702732461063479,10,0.711249777674675,0.1495015396145683,10,0.8541281928252895,0.0,10,0.6502591371536255,0.07305241739030506,10,0.8691693608290905,0.3430753414160961,0.15791958315441545,0.18515575826168063,0.015041168003800953,0.21891022367546498,-0.20386905567166402,2.9108690623176257,2.7405452972964115,1.062149589422675,1.9438809363696,0.4295993533091762,8.0,1.0191299002633751,9.0,0.0505879844083621,Li63O72Nb16,O,1.3911523823598455,3.1665647599653366,2.8252381487874856,1.120813394553779,1.7657382485884714,0.5046459924671353,6.0,1.3189057701764315,10.0,0.3249962857890355
nebDFT2k:mp-28030_30_31_0_0_0,0.6175833612680435,0.09988340997067283,10,1.1977262258529664,0.20739815182517277,10,1.140422613292246,0.0,10,0.9025646626949311,0.09066093778048315,10,0.9760967519792985,0.358513390711255,0.22162947387366794,0.13688391683758705,0.16432586131294746,0.07353208928436739,0.09079377202858008,2.701156552785488,2.654115753360026,1.017723718103067,2.0243692780731815,0.4942925890852223,10.0,0.9775976325346568,3.0,0.0442821932065259,Li63O72Nb16,O,2.108518161442378,3.063175740347088,2.737471477484974,1.1189799658337816,1.7841854218857036,0.506321703083826,7.0,1.272818805446124,5.0,0.331176460668342
nebDFT2k:mp-28548_0_8_0_0_0,0.42958947718143464,0.04223927253164976,10,0.4132534235715866,0.05428205643909176,10,0.4261545138433852,0.0,10,0.354676952958107,0.0632732406881931,10,0.1196520402270664,0.30993743695436826,0.29360138334452024,0.016336053609848022,0.3065024736163188,0.2350249127310406,0.07147756088527824,1.6816846404404404,1.6201133908924532,1.0380042840791963,2.003344693833425,0.0,10.0,1.0095823156494808,4.0,0.1976137904480646,Li63O48Ge8,O,0.318781949331774,2.6328851458832125,2.173342994154907,1.2114448354282872,1.9365193092061832,0.241992334749452,9.0,1.033398634607551,5.0,0.1341048631821955
nebDFT2k:mp-29040_0_5_0_0_0,0.8285475432872772,0.2398526640816173,10,0.6656596064567566,0.19159790855909606,10,0.5975876147499093,0.0,10,0.8150014758110047,0.1825383429192764,10,0.8543699934836582,0.025822450196380964,0.18871038702690157,-0.1628879368305206,0.2567823787337489,0.03936851767265348,0.2174138610610954,6.192247975090628,5.296710612957457,1.1690742476929734,1.9701408597173455,0.499898680599287,9.0,0.8434103600911492,3.0,0.1098654679531433,Li11F76Zr16,F,0.7483405826846616,6.055328296061369,5.290018076588219,1.1446706246355085,2.005579087248313,0.0,6.0,0.912002553442704,3.0,0.2191769436873272
nebDFT2k:mp-29040_1_3_0_0_0,0.7624042153358459,0.19712844739000537,10,0.6359447658061981,0.23308684166205196,10,0.5070372253455933,0.0,10,0.6718370318412781,0.20351228306378288,10,0.17718915730981166,0.5852150580260342,0.4587556084963864,0.12645944952964783,0.3298480680357816,0.4946478745314664,-0.16479980649568482,3.949737480028672,3.6688635456801313,1.0765561135897934,1.9077172720100504,0.8344444497689976,7.0,0.9121988174861296,1.0,0.1160376876272079,Li11F76Zr16,F,0.5214491520542451,4.194580281943267,3.695175084216782,1.135150618399544,1.9341941369716071,0.7471287087529221,6.0,0.8786603446209212,2.0,0.164357484184375
nebDFT2k:mp-29040_4_3_0_1_1,0.7596485435962677,0.19345971223484523,10,0.8753676056861878,0.39308516075507033,10,0.5878518409796342,0.0,10,0.6970623373985291,0.21824887293329798,10,0.42735660057104496,0.3322919430252227,0.4480110051151428,-0.11571906208992011,0.1604952404085892,0.2697057368274841,-0.10921049641889491,3.795640567938598,3.3185278838870778,1.1437723896695622,1.842281722779572,0.4338303284885611,4.0,0.8889674398606587,3.0,0.1233794498802592,Li11F76Zr16,F,0.7239457274713001,4.29332146235353,3.440880572845471,1.2477391677686518,1.8252301793394357,0.7536168957067467,6.0,1.068340237588415,2.0,0.1899256665660968
nebDFT2k:mp-34038_0_0_1_-1_0,0.27777976691722867,0.10563251743546337,10,0.4954836040735245,0.26503922039094713,10,0.7928978984110165,0.0,10,0.8501256465911865,0.300973393691523,10,1.1750401168851425,0.8972603499679139,0.6795565128116181,0.21770383715629582,0.382142218474126,0.32491447029395604,0.05722774818016996,4.772423731203397,3.562866906243832,1.3394897583291276,2.148169928220128,0.7597120192368944,9.0,0.8234326685784247,3.0,0.1517197972938612,Li53N9Cl27,N+Cl,1.2377280935305168,4.846942703758956,3.7430979976600223,1.2949013642680467,2.0062484942002436,0.7427318532621512,7.0,0.9425683068000076,4.0,0.1332957000082092
nebDFT2k:mp-34038_0_1_1_1_0,0.2823085159063339,0.05182318556264941,10,0.26970885694026947,0.08949698113372673,10,0.5836672671363801,0.0,10,0.6721809685230256,0.3046221988679333,10,1.2990351886519562,1.0167266727456223,1.0293263317116867,-0.012599658966064409,0.7153679215155762,0.6268542201289307,0.0885137013866455,2.445121915896304,2.429755159412936,1.0063244053310627,2.2123704323177904,0.0,9.0,0.7780952576564466,1.0,0.2480743629885815,Li53N9Cl27,N+Cl,0.7134604722214837,3.615778969284479,2.758258833310865,1.3108918298810606,2.0743869888419524,0.4982272145766384,6.0,0.7000003221835036,3.0,0.3523431183006043
nebDFT2k:mp-34038_0_2_0_0_1,0.19941707551479335,0.17376309412772037,10,0.857349643111229,0.35856173432317595,10,0.5950732718600882,0.0,10,0.5367037326097488,0.20773585392712482,10,0.751095296214288,0.5516782206994947,0.10625434689694091,0.44542387380255377,0.15602202435419987,0.21439156360453926,-0.058369539250339386,3.4031291571278897,3.2090636168496243,1.06047419541928,2.1095867410200775,0.1858301635985772,9.0,0.8406028204390696,5.0,0.4330952429107677,Li53N9Cl27,N+Cl,0.7420404125902,3.5984272873407113,3.0338701883880885,1.1860847906787255,2.181490405575306,0.0,10.0,0.8479185380314245,3.0,0.4276155123985348
nebDFT2k:mp-34038_2_0_0_1_-1,0.2724794715642929,0.10677909836959608,10,0.44827693700790405,0.20052130179282732,10,0.5950732718600866,0.0,10,0.4479386001825333,0.07499620424115384,10,0.7525688407353925,0.4800893691710996,0.3042919037274885,0.17579746544361113,0.1574955688753059,0.30463024055285925,-0.14713467167755334,3.399360655610481,3.208472652725462,1.0594949758175023,2.1115973644453163,0.8135568152369422,9.0,0.8378629867692446,5.0,0.4320947265264224,Li53N9Cl27,N+Cl,0.7420404125901965,3.621316770301163,3.048835720516082,1.1877703826194272,2.1814904046450345,1.0,10.0,0.847918538033047,3.0,0.4276155116761408
nebDFT2k:mp-34038_3_4_0_1_0,0.6231138497591019,0.22925597789367302,10,0.8032440781593323,0.4128616548182827,10,0.4312617984604115,0.0,10,0.7877632230520248,0.41639563593502743,10,1.127756828022612,0.5046429782635101,0.3245127498632797,0.1801302284002304,0.6964950295622006,0.33999360497058717,0.3565014245916134,4.065525369963646,3.8543653081810194,1.054784651920365,2.370623218385838,0.0,4.0,0.3304239333011429,1.0,0.0835835785356786,Li53N9Cl27,N+Cl,0.3315792340371957,4.51024092210686,3.965912190269433,1.1372518365820012,2.374998568602357,0.0,4.0,0.327403580884531,3.0,0.0577090851845624
nebDFT2k:mp-34038_4_4_0_1_0,0.6343129366636276,0.22011044928813833,10,0.35154696404933927,0.13561050987549053,10,0.3496824025390377,0.0,10,0.39374533444643023,0.24125063401213231,10,0.11014693981586268,0.524165996847765,0.2414000242334766,0.2827659726142884,0.23953546272317502,0.2835983946305676,-0.04406293190739255,3.976687732967304,3.5898792967346784,1.1077497052852066,2.402926611651147,1.0,4.0,0.3101488292053331,1.0,0.057758308720008,Li53N9Cl27,N+Cl,0.1271663543982326,4.134757542219011,3.739531443442912,1.105688668421042,2.388405371490473,0.0,4.0,0.319043071880199,3.0,0.0278974548450176
nebDFT2k:mp-3635_0_3_0_0_0,0.4096712663769722,0.08278564136087548,10,0.5688539922237397,0.10051634523831789,10,0.5599806392977088,0.0,10,0.6736598789691925,0.08740810622574345,10,0.6212753665144817,0.21160410013750947,0.05242137429074201,0.15918272584676746,0.06129472721677287,0.052384512454710874,0.008910214762061996,3.479984749063449,3.193879229186359,1.0895793169831207,1.9287454501019416,1.0,13.0,1.1072549728835357,3.0,0.0970161038140409,Li31B32O64,O,0.6541090667501095,3.710188444590289,3.2042363642887928,1.1579009856889246,1.8865348166038405,0.2531172947031964,12.0,1.1505023698943968,1.0,0.1326677733991965
nebDFT2k:mp-4002_0_1_0_0_0,0.5660780370235443,0.12944961804103022,10,0.578033697605133,0.16675146513769115,10,0.656110572897853,0.0,10,0.7005305409431457,0.12942588487285325,10,0.46070551654189273,0.10537252048165158,0.11732818106324028,-0.0119556605815887,0.19540505635596028,0.23982502440125297,-0.04441996804529269,2.91789053094101,2.6544200689772217,1.0992572596338557,1.835801869136396,0.5056927556244142,5.0,0.9245295030113548,3.0,0.1645083309470775,Li15F48Zr8,F,0.8949811193655349,3.1634242452833536,2.848306717705974,1.1106332845470992,1.7416308464731964,0.5049126693515706,5.0,1.1050356775958334,3.0,0.0247064138042718
nebDFT2k:mp-4117_3_0_1_0_1,1.9852880239486694,0.29037592576163057,10,2.3634687542915342,0.592260613357874,10,3.310082671748379,0.0,10,3.951076698303223,0.3349440926971591,10,2.0165598319364904,0.03127180798782092,0.3469089223550439,-0.31563711436722297,1.2935228398118888,1.9345168663667325,-0.6409940265548437,5.978918479335739,5.351175374935787,1.1173093872684905,1.8615270613594923,0.6030053399418609,8.0,1.1999141298743516,4.0,0.2943920885083487,Li31O80Si32,O,7.545019074174192,6.005912798896224,5.349043079718862,1.122801351454415,1.3803889895141157,0.4997774263449639,12.0,2.0761057943894192,4.0,1.1148022025110456
nebDFT2k:mp-556655_0_7_0_1_-1,0.6255401372909546,0.0848421747260049,10,0.5598855495452881,0.11101975852938276,10,0.5747649003043871,0.0,10,0.637686762213707,0.10844701619467248,10,0.42521726813836824,0.20032286915258635,0.1346682814069199,0.06565458774566646,0.14954763216601885,0.21246949407533877,-0.06292186190931992,3.5839688540831807,3.5057359785208138,1.022315678089191,2.0022358318604754,1.0,9.0,0.8153827563367122,1.0,0.1394264433072694,Li31B16O64Al16,O,0.6911538785138769,3.782581206091384,3.5361692615009095,1.0696833003083923,2.0032840822092814,0.0,9.0,0.8142641285424056,1.0,0.2721144811530867
nebDFT2k:mp-556655_1_4_0_0_0,0.46674359440803526,0.04153705744660793,10,0.32905896008014673,0.07450357197472712,10,0.4074223962038063,0.0,10,0.44262469112873076,0.0736492279764581,10,0.4567823134008222,0.009961281007213052,0.12772335332067547,-0.11776207231346242,0.04935991719701588,0.014157622272091441,0.03520229492492444,3.0977996966042,2.805722127712794,1.104100675546764,2.0134826348639083,0.0,8.0,0.7798077548365001,2.0,0.1210021576651498,Li31B16O64Al16,O,0.2718450228542528,3.5150461649814826,2.9676925042772373,1.1844374576932626,2.0032840825397433,0.0,8.0,0.7943098263864404,2.0,0.1733975635485682
nebDFT2k:mp-559680_0_2_0_0_1,1.2618666648864747,0.21270464804639788,10,1.2468403935432435,0.2209965275808232,10,1.2361101174758875,0.0,10,1.5165866136550903,0.1734228708515233,10,1.6003794527578918,0.33851278787141714,0.35353905921464834,-0.015026271343231201,0.36426933528200434,0.08379283910280155,0.2804764961792028,5.449309498336628,4.895346172102071,1.113161216134524,1.9940847246917088,0.2841472817881181,8.0,0.8236256372693912,4.0,0.1441373899968042,Li7O48V8Ge16,O,2.348281621991843,5.561756012315725,4.915669740649852,1.131434027457764,1.8786943580950837,0.5029106427226364,9.0,1.0788443489953607,5.0,0.3676511301585058
nebDFT2k:mp-567474_0_1_0_0_0,0.31398210525512693,0.07721642027637088,10,0.2202347993850708,0.17956741207281843,10,0.4065299018057263,0.0,10,0.32032443583011627,0.3871126654763886,10,0.06772521912436955,0.24625688613075739,0.15250958026070124,0.09374730587005614,0.3388046826813568,0.2525992167057467,0.08620546597561007,4.058168108043515,3.50315356671702,1.1584328322342508,2.5037234326930973,0.4862542088955173,4.0,0.2572158695664679,3.0,0.0368501928917026,Li23Cl48Cr12,Cl,0.2696087063442725,4.49833727454536,3.743566993415096,1.2016179441847572,2.3330428788423543,0.5015390791957974,4.0,0.3560362504964514,3.0,0.0669167440006679
nebDFT2k:mp-6745_0_1_0_0_0,1.316204059123993,0.2618863007007386,10,1.515550434589386,0.24132370426877864,10,1.5845878712492838,0.0,10,1.83027845621109,0.15952554482431242,10,1.87974333572339,0.563539276599397,0.36419290113400393,0.19934637546539302,0.2951554644741061,0.04946487951229983,0.2456905849618063,5.186121690905919,5.001574664069773,1.036897785043957,1.932303809800406,0.4924294596502895,9.0,1.0149231490096426,2.0,0.2843936621454447,Li15O96Si32Ga16,O,3.221459712297783,5.312592166385413,4.983067452641932,1.0661288888571585,1.721781764076331,0.494822432783442,9.0,1.3445400362233906,3.0,0.6089939678194329
nebDFT2k:mp-6745_0_1_1_0_0,1.4398727893829346,0.274093325820414,10,1.5396564245223998,0.3258444892450391,10,1.18935291235066,0.0,10,1.4710092186927795,0.15204282848057923,10,1.3544573662905464,0.08541542309238825,0.18519905823185345,-0.0997836351394652,0.16510445393988626,0.11655185240223309,0.04855260153765317,4.792818874673189,4.6065107448251394,1.0404445230171977,1.992695325189611,0.6714378636403794,9.0,0.906814052114532,2.0,0.1940382842238197,Li15O96Si32Ga16,O,2.2311224442905364,5.147035148380528,4.649177974130061,1.1070849894370036,1.8702375358183392,0.4970757752608037,8.0,1.1910834715050655,3.0,0.4555374041619915
nebDFT2k:mp-752552_0_7_0_0_1,0.39062356948852534,0.06403847788371916,10,0.34361121356487273,0.05560386886078613,10,0.3990433550831502,0.0,10,0.20136725455522533,0.06964679006404824,10,0.11279285774347154,0.2778307117450538,0.2308183558214012,0.047012355923652605,0.28625049733967867,0.08857439681175379,0.1976761005279249,3.3474137093406138,3.2121580909767893,1.0421073977472557,2.1856652234432725,0.2353865492857446,10.0,0.6886469201050631,3.0,0.07261606301678,Li15C16O48V8,O,0.2508497224509818,3.4721917256130888,3.2166717922983956,1.0794361221205342,2.1632620000983325,0.5089560275233181,10.0,0.7864279435179975,2.0,0.0919733121449303
nebDFT2k:mp-752552_2_7_0_1_1,0.39020451009273527,0.06413744452649237,10,0.3240946680307388,0.05458131884518018,10,0.4053769932086004,0.0,10,0.20537768751382823,0.07074382003519972,10,0.10932184816851982,0.28088266192421546,0.21477281986221897,0.0661098420619965,0.29605514504008057,0.09605583934530841,0.19999930569477214,3.3267855874810732,3.211936981140544,1.0357568056331377,2.183733340422235,0.2526027057687523,9.0,0.6566693301106414,3.0,0.0680935543679339,Li15C16O48V8,O,0.2667198719316448,3.4722363458909467,3.221895565341979,1.077699843297806,2.162406966628303,0.507924935876995,10.0,0.7900276729522593,2.0,0.0945896617758481
nebDFT2k:mp-752707_0_2_0_0_0,0.5326832562685013,0.1908897850928574,10,0.4902116984128952,0.10589672185326826,10,0.5383072213718848,0.0,10,0.3852594316005707,0.07854450613322597,10,0.6314464208597883,0.09876316459128698,0.1412347224468931,-0.042471557855606135,0.0931391994879035,0.24618698925921761,-0.1530477897713141,3.1830778705460943,3.05206161232977,1.042927134133545,1.9535734003455376,0.0,14.0,0.9592451462826258,4.0,0.2065989759364858,Li31B16O64Co16,O,0.5998021462366707,3.3820545295958757,3.134559374288398,1.0789569204965734,1.9620334336001912,0.0,13.0,0.9323967631812128,3.0,0.1125907581897537
nebDFT2k:mp-753109_2_0_1_0_-1,0.5853983342647553,0.07170535628660227,10,0.6018295586109161,0.050328077712048475,10,0.92200058612906,0.0,10,0.7477185070514679,0.07241832881011703,10,0.6892510017371762,0.10385266747242095,0.0874214431262601,0.016431224346160844,0.23274958439188376,0.05846750531429168,0.17428207907759208,2.7303676428933152,2.658059695727692,1.0272032818833392,2.0165983762238966,0.2176376287353862,11.0,0.9611023760634606,5.0,0.0881758201790767,Li31O56Si8Fe16,O,1.5612197284895442,3.2338780236834586,2.8304364746675765,1.1425368675915133,1.819192100606714,0.4985570074948005,6.0,1.2183931978139109,9.0,0.1934601839633269
nebDFT2k:mp-753126_0_1_1_1_0,2.744223964214325,0.7614692346422162,10,1.0894731819629668,0.0959052209987007,10,1.1377043299945897,0.0,10,1.3974664568901063,0.1269012617286101,10,1.355068565811223,1.3891553984031022,0.2655953838482561,1.123560014554846,0.21736423581663322,0.042397891078883365,0.17496634473774986,9.39886230313241,5.157183661636668,1.82247965552377,2.113650913785139,1.0,10.0,0.7364778111933552,4.0,0.1349778726440963,Li23O80Fe24Sn16,O,2.1017069793997454,8.396641126059501,5.311449661830022,1.580856764284291,1.764032914589949,0.6701127680294594,9.0,1.1703541114155187,3.0,0.5690672432978773
nebDFT2k:mp-753204_0_2_0_0_0,0.49033714830875397,0.10657689797762329,10,0.4800427913665771,0.037012294896748225,10,0.5711723207903854,0.0,10,0.4457151561975479,0.06703312840034496,10,0.528234894283031,0.037897745974277086,0.04819210291645393,-0.010294356942176841,0.042937426507354326,0.08251973808548313,-0.039582311578128804,2.9668724031788978,2.825119911911118,1.0501757432207144,1.9700825533776491,1.0,6.0,0.7882999434477791,2.0,0.1276827609169928,Li39O64Si16Ni8,O,0.6821519790085553,3.561067846594564,2.9761526771224216,1.196533993020037,1.95820255197186,0.7556952059722652,9.0,0.9254179874294796,4.0,0.2494932976755939
nebDFT2k:mp-753340_2_3_0_0_0,0.4620285779237747,0.19904519987700647,10,0.31385041177272793,0.03480624950478541,10,0.427849084863424,0.0,10,0.30945744216442106,0.07388538839321988,10,0.5125430816779328,0.05051450375415811,0.1986926699052049,-0.1481781661510468,0.08469399681450884,0.20308563951351177,-0.11839164269900293,5.952914958971525,3.41260725,1.7443891203628914,1.9543511765459771,0.776895366312486,5.0,0.7695720724059382,5.0,0.2613851368503452,Li31F64V8,F,0.3230280232092112,6.674389992209749,3.36887796,1.9811907915505935,1.9668304552640916,0.2530051620753722,5.0,0.8586781958341844,5.0,0.3217126306933059
nebDFT2k:mp-753477_6_2_0_1_0,0.3076535135507583,0.03948366495993948,10,0.2889502108097076,0.096930165480801,10,0.40732315399880237,0.0,10,0.23151410520076748,0.06335988427550801,10,1.713200099236758,1.4055465856859997,1.4242498884270502,-0.018703302741050587,1.3058769452379555,1.4816859940359906,-0.17580904879803505,2.228893817020645,2.049739693492023,1.0874033537514256,2.538923982009962,0.7360201220380022,4.0,0.2318261511563954,1.0,0.085364453702766,Li47S48Bi16,S,0.2715963524065561,3.1253886323223203,2.9218917322624733,1.069645599052459,2.4338530895996913,0.4945189481032295,4.0,0.2931379386277742,1.0,0.1122673034099556
