source,trajectory_source,edge_reconstruction,bvse_profile_volume_min,bvse_profile_volume_max,bvse_profile_volume_range,bvse_profile_volume_s_min,bvse_profile_volume_s_max,bvse_profile_volume_asymmetry,bvse_profile_effective_cn_min,bvse_profile_effective_cn_max,bvse_profile_effective_cn_range,bvse_profile_effective_cn_s_min,bvse_profile_effective_cn_s_max,bvse_profile_effective_cn_asymmetry,bvse_profile_mean_rc_min,bvse_profile_mean_rc_max,bvse_profile_mean_rc_range,bvse_profile_mean_rc_s_min,bvse_profile_mean_rc_s_max,bvse_profile_mean_rc_asymmetry,bvse_profile_weighted_mean_oxi_min,bvse_profile_weighted_mean_oxi_max,bvse_profile_weighted_mean_oxi_range,bvse_profile_weighted_mean_oxi_s_min,bvse_profile_weighted_mean_oxi_s_max,bvse_profile_weighted_mean_oxi_asymmetry,profile_oxidation_status,descriptor_status
nebDFT2k:mp-28030_30_31_0_0_0,init,final Li endpoint appended to initial NEB image,8.680704634532184,11.114831650439369,2.434127015907185,0.506321703083826,0.0,-0.05486850458987824,6.900087703171972,8.373304166027982,1.4732164628560094,0.506321703083826,0.0,-0.1021282658999274,0.9266666666666667,1.0644444444444445,0.13777777777777778,0.506321703083826,0.2514887116404402,0.006193219593923716,-1.4166021522754864,-1.1351976376747042,0.2814045146007822,1.0,0.506321703083826,-0.022583282326568477,ok,ok
nebDFT2k:mp-28030_2_22_0_0_0,init,final Li endpoint appended to initial NEB image,8.235876579463536,10.626453632941077,2.390577053477541,0.5046459924671353,0.0,0.19437526752830614,6.829995702150557,8.438162323058668,1.6081666209081114,0.5046459924671353,0.0,0.10034001496212452,0.815,1.0699999999999998,0.2549999999999999,0.5046459924671353,1.0,0.0188212765537491,-1.668519759627478,-1.2355004611640659,0.43301929846341203,1.0,0.5046459924671353,0.07665409066093531,ok,ok
nebDFT2k:mp-28548_0_8_0_0_0,init,final Li endpoint appended to initial NEB image,10.219502221804515,10.825259238082364,0.605757016277849,0.0,0.7471124342674911,-0.1288926714633165,8.032364950693147,9.10868775527572,1.0763228045825741,0.4896526901496853,1.0,-0.2768931130088115,0.9835294117647058,1.0757894736842106,0.09226006191950487,0.7471124342674911,0.0,0.011263864049898542,-1.1482648519093512,-0.9801956737815107,0.1680691781278405,0.24199233474945206,0.0,-0.023871506331410663,ok,ok
nebDFT2k:mp-29040_4_3_0_1_1,init,final Li endpoint appended to initial NEB image,8.966790642358019,10.501038901214557,1.5342482588565378,1.0,0.5055119706148585,0.16374908093840013,5.613034308905611,6.472046731686032,0.8590124227804212,0.7536168957067467,0.0,0.07193650598915413,0.57,0.5700000000000001,1.1102230246251565e-16,0.0,0.2535897442321988,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,ok,ok
nebDFT2k:mp-29040_0_5_0_0_0,init,final Li endpoint appended to initial NEB image,9.327591005331644,12.184334116548266,2.8567431112166215,1.0,0.49745922089160216,-0.012328266819208622,6.436656103212441,7.902216963500031,1.4655608602875896,1.0,0.49745922089160216,-0.0019466524649627281,0.57,0.7385714285714287,0.1685714285714287,0.0,0.49745922089160216,0.00026776797924848994,-1.0,-0.9511957564826968,0.04880424351730317,0.0,0.49745922089160216,0.0005817093831455011,ok,ok
nebDFT2k:mp-29040_1_3_0_0_0,init,final Li endpoint appended to initial NEB image,8.875207997268106,10.790752300570349,1.9155443033022426,0.0,0.5011802321212248,0.01646258858516525,5.794760276876522,6.472046722546299,0.6772864456697771,0.2525306674493516,1.0,-0.13844536903094706,0.57,0.5700000000000001,1.1102230246251565e-16,0.0,0.2525306674493516,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,ok,ok
nebDFT2k:mp-34038_3_4_0_1_0,init,final Li endpoint appended to initial NEB image,18.105750468949992,20.26693981972219,2.1611893507721973,0.496942718649221,1.0,0.0578186170790147,5.727592766290861,7.1317013969182685,1.404108630627408,0.24843416136997243,0.7485786442655541,-0.4165744515313503,1.094285714285714,1.1788888888888889,0.08460317460317479,0.496942718649221,1.0,-0.0008356961686403208,-0.7351010038319999,-0.5239456799319718,0.2111553239000281,0.0,0.496942718649221,-0.05067276134240323,ok,ok
nebDFT2k:mp-34038_0_2_0_0_1,init,final Li endpoint appended to initial NEB image,11.848753150858483,17.8296630367669,5.9809098859084155,0.0,1.0,-1.7385562399229393,9.510532465598232,11.22301793649607,1.712485470897839,0.742317892400483,0.0,0.40600803063982926,1.0649999999999997,1.2089473684210528,0.14394736842105305,0.49069170559045067,1.0,-0.023100780669249144,-0.5804419636401168,-0.36878611839658265,0.21165584524353415,1.0,0.49069170559045067,0.02801385322408012,ok,ok
nebDFT2k:mp-34038_2_0_0_1_-1,init,final Li endpoint appended to initial NEB image,11.830345069448668,17.815995773222127,5.985650703773459,1.0,0.0,1.7444070599628745,9.512605181490844,11.224208833384877,1.7116036518940323,0.25448744730658773,1.0,-0.40084807197369,1.0649999999999997,1.205,0.14000000000000035,0.5079104236580988,0.0,0.022343775690913503,-0.5796986963139894,-0.3650008041580381,0.2146978921559513,0.0,0.5079104236580988,-0.028269211375295533,ok,ok
nebDFT2k:mp-34038_0_1_1_1_0,init,final Li endpoint appended to initial NEB image,11.858220176247286,16.019929059923175,4.161708883675889,0.0,1.0,-1.129032496731627,6.8503208025256415,10.564527311125968,3.714206508600326,1.0,0.0,0.7870345349465007,1.0966666666666667,1.1952631578947368,0.09859649122807013,0.49822721457663843,1.0,-0.005890298831083163,-0.8411522802644825,-0.5138253490896583,0.32732693117482425,1.0,0.49822721457663843,0.062286878618195984,ok,ok
nebDFT2k:mp-34038_4_4_0_1_0,init,final Li endpoint appended to initial NEB image,19.003410946665763,20.472446768338102,1.469035821672339,0.5003489195358723,0.0,0.006493375847600902,6.357577727168152,7.391100010651492,1.0335222834833395,0.0,0.5003489195358723,-0.01472562709957792,1.0999999999999999,1.1705263157894736,0.07052631578947377,0.5003489195358723,1.0,-0.0009234287863333357,-0.6763881257436238,-0.5936913383529696,0.08269678739065423,0.25109865538167053,0.5003489195358723,1.1690078039250373e-05,ok,ok
nebDFT2k:mp-34038_0_0_1_-1_0,init,final Li endpoint appended to initial NEB image,11.035803133951731,11.451282732420635,0.41547959846890414,0.23932164779511264,0.0,-0.0032303667727031637,8.973963096944585,11.819682563228959,2.8457194662843737,0.7427318532621512,1.0,-0.017784277160582285,1.0531249999999999,1.1335294117647061,0.08040441176470625,0.4880474142462786,0.23932164779511264,-0.0015919516193010352,-0.423806001855744,0.09383055106401193,0.517636552919756,1.0,0.4880474142462786,0.0024579849988786706,ok,ok
nebDFT2k:mp-3635_0_3_0_0_0,init,final Li endpoint appended to initial NEB image,10.290362045184459,10.669546130279828,0.3791840850953694,0.25311729470319644,0.7501856396848611,-0.0953078393816531,6.6640370365300186,8.789134118423735,2.125097081893717,0.0,0.5037203251481299,0.002104529496406826,0.7821052631578947,0.8722222222222222,0.09011695906432748,0.5037203251481299,0.0,0.0006213410482660553,-1.6283328990091994,-1.2022166343406318,0.42611626466856767,0.0,0.5037203251481299,-0.0011385968108532651,ok,ok
nebDFT2k:mp-4002_0_1_0_0_0,init,final Li endpoint appended to initial NEB image,7.929213052603435,8.231728366328351,0.3025153137249159,1.0,0.5049126693515706,8.445040933224846e-08,5.342288616493017,5.999999999984498,0.6577113834914812,0.5049126693515706,1.0,0.0017564204228910363,0.57,0.6486666666666667,0.07866666666666677,0.0,0.5049126693515706,-0.0006279940549402396,-1.0,-0.9410241941125187,0.0589758058874813,0.0,0.5049126693515706,-0.0004708024002031963,ok,ok
nebDFT2k:mp-4117_3_0_1_0_1,init,final Li endpoint appended to initial NEB image,4.733488317974414,11.442166216066433,6.708677898092018,0.49977742634496397,1.0,-0.05586648325180521,5.86003767260712,7.40283779440731,1.5428001218001892,0.49977742634496397,0.6675142606223915,-0.16938815995406387,0.829090909090909,0.9195652173913045,0.09047430830039549,0.1641210877055943,0.0,-0.005005005068341506,-1.7052928541629704,-0.3561951174787752,1.3490977366841952,1.0,0.49977742634496397,0.0014368542296265274,ok,ok
nebDFT2k:mp-556655_0_7_0_1_-1,init,final Li endpoint appended to initial NEB image,10.650214817050156,11.892658178657939,1.2424433616077835,0.5049716599017872,1.0,-0.001461008506497663,6.417325058827739,8.67419122451672,2.2568661656889812,0.0,0.5049716599017872,-0.0036792238273504196,0.7933333333333334,0.8552941176470589,0.061960784313725425,0.5049716599017872,1.0,0.0003817940669142983,-1.6259293583487897,-1.1122059869245935,0.5137233714241962,0.0,0.5049716599017872,0.00040763041704383607,ok,ok
nebDFT2k:mp-556655_1_4_0_0_0,init,final Li endpoint appended to initial NEB image,12.029209788524836,13.030845853865339,1.0016360653405023,0.0,0.7460111733844419,-0.324648850043161,6.229835851280379,8.103863971534254,1.8740281202538753,0.0,0.4907222029145451,-0.36368238063134717,0.8153333333333332,0.8788888888888889,0.0635555555555557,0.2440795839616168,1.0,-0.015319408712019367,-1.7093098797368398,-1.3376884084392464,0.3716214712975934,0.0,0.4907222029145451,-0.03094586430030155,ok,ok
nebDFT2k:mp-559680_0_2_0_0_1,init,final Li endpoint appended to initial NEB image,10.090886537007888,11.368165242859131,1.2772787058512431,0.5029106427226364,0.0,-0.027960238031321083,6.536854439025465,7.622241325177167,1.085386886151702,1.0,0.17286408567564787,0.10010389092446115,0.7775,0.8675,0.09000000000000008,0.0,0.17286408567564787,-0.0003401025166104854,-1.9995137961597835,-0.8875945592633253,1.1119192368964583,1.0,0.5029106427226364,-0.001162110992395271,ok,ok
nebDFT2k:mp-567474_0_1_0_0_0,init,final Li endpoint appended to initial NEB image,18.137382406595044,20.399832855372733,2.262450448777688,1.0,0.5015390791957974,-0.0024349649311385946,5.065963659408111,6.074376391183653,1.0084127317755414,0.5015390791957974,1.0,0.0018640214263223598,1.02,1.1178571428571427,0.09785714285714264,0.5015390791957974,0.25530576825594836,0.00023440663140228413,-1.0,-0.9912767924756191,0.008723207524380938,0.5015390791957974,1.0,9.349617239373664e-05,ok,ok
nebDFT2k:mp-6745_0_1_1_0_0,init,final Li endpoint appended to initial NEB image,10.00874171049333,12.04045852751932,2.0317168170259894,0.49707577526080376,0.0,-0.0045727770232604215,7.421326484663095,8.764549493757599,1.3432230090945039,0.49707577526080376,0.8295255493674651,-0.008161163205331334,0.7400000000000001,0.7964285714285715,0.056428571428571384,0.0,0.16523086386464644,0.00011618358571874321,-1.999984378864951,-1.1009027979925299,0.8990815808724211,0.0,0.49707577526080376,0.0006674464008612491,ok,ok
nebDFT2k:mp-6745_0_1_0_0_0,init,final Li endpoint appended to initial NEB image,9.632909379387948,12.054747687763543,2.4218383083755946,0.494822432783442,0.16291059982282355,0.010447601431666342,6.951475233403261,8.687984336585385,1.736509103182125,0.494822432783442,0.8304098546723404,-0.11661031277040035,0.7400000000000001,0.7964285714285715,0.056428571428571384,0.0,0.494822432783442,-0.0021052141104205835,-1.999984378895128,-1.2018643610206434,0.7981200178744845,0.0,0.494822432783442,0.002987148269974149,ok,ok
nebDFT2k:mp-752552_2_7_0_1_1,init,final Li endpoint appended to initial NEB image,12.219006075482127,12.512057640279801,0.2930515647976737,1.0,0.507924935876995,0.005712535339056579,7.03408923216182,7.580605821992637,0.5465165898308166,1.0,0.507924935876995,-0.0015402887727966608,0.7958823529411765,0.85875,0.06286764705882353,0.2560023367336045,0.507924935876995,-0.0008580379677288752,-1.8963724570398472,-1.727541241495966,0.16883121554388114,0.507924935876995,0.0,3.835568655341515e-05,ok,ok
nebDFT2k:mp-752552_0_7_0_0_1,init,final Li endpoint appended to initial NEB image,12.225700875746952,12.51744275587427,0.2917418801273186,1.0,0.5089560275233181,0.0014002324804778254,7.028607914829153,7.601187021823038,0.572579106993885,1.0,0.5089560275233181,0.002730523075235247,0.7958823529411765,0.8306666666666666,0.03478431372549007,0.25582611667686406,0.5089560275233181,-0.0005147307335090501,-1.8940445718641594,-1.7300486072056738,0.16399596465848565,0.5089560275233181,0.0,0.001598796669806668,ok,ok
nebDFT2k:mp-752707_0_2_0_0_0,init,final Li endpoint appended to initial NEB image,10.555306731422109,11.287402857504148,0.7320961260820393,0.5035567743579505,1.0,-0.123854781342283,6.452723444295223,8.297535381989013,1.8448119376937901,0.0,0.7533745335647134,-0.3621876375433759,0.8686956521739131,0.92625,0.05755434782608693,1.0,0.7533745335647134,-0.0022634541430122668,-1.5006710798418286,-1.073160889202919,0.4275101906389096,0.0,0.5035567743579505,-0.04914976055313458,ok,ok
nebDFT2k:mp-753109_2_0_1_0_-1,init,final Li endpoint appended to initial NEB image,8.61674701544223,9.612531016826484,0.9957840013842532,0.49855700749480053,0.0,-0.07366340800585824,7.053202141029634,8.053235734955273,1.0000335939256386,0.49855700749480053,0.0,-0.01876424678668709,0.8400000000000001,0.9986666666666667,0.15866666666666662,0.49855700749480053,0.0,-0.004765191098655697,-1.6059035600808371,-1.0814532254316287,0.5244503346492084,1.0,0.49855700749480053,0.0006141282274604309,ok,ok
nebDFT2k:mp-753126_0_1_1_1_0,init,final Li endpoint appended to initial NEB image,9.861468417680967,12.86885015428467,3.007381736603703,0.6701127680294594,0.3370728473418079,0.4801991473574905,6.863538049905563,9.373524671136789,2.509986621231225,0.0,0.3370728473418079,0.30417980402957134,0.8557142857142858,0.9522222222222221,0.09650793650793632,0.16782420483729552,1.0,-0.0006804165646811522,-1.8017278779413912,-0.6061636384896102,1.1955642394517811,0.0,0.6701127680294594,-0.11445246357720518,ok,ok
nebDFT2k:mp-753204_0_2_0_0_0,init,final Li endpoint appended to initial NEB image,11.193311501960808,12.5820640735209,1.388752571560092,0.5065452456380022,0.0,0.30675900824183255,6.10245153537526,7.612841083477833,1.510389548102573,1.0,0.2523046543365361,0.28694154725649224,0.8526666666666666,0.9354545454545455,0.08278787878787897,0.5065452456380022,0.0,0.0005278978200148332,-1.6763243185977654,-1.1886249729115799,0.48769934568618556,0.0,0.5065452456380022,0.002595648883879198,ok,ok
nebDFT2k:mp-753340_2_3_0_0_0,init,final Li endpoint appended to initial NEB image,9.439251948045703,13.076909460762469,3.637657512716766,0.0,0.7528863885713296,-0.5459476859594989,6.087164114013838,6.450524564694552,0.3633604506807142,1.0,0.2530051620753722,0.09391382253791569,0.703125,0.7636363636363637,0.06051136363636367,0.2530051620753722,0.0,-0.0005483805084915416,-0.9933204787411942,-0.8203392631267846,0.1729812156144096,0.5042284268130591,0.2530051620753722,0.038975630771712066,ok,ok
nebDFT2k:mp-753477_6_2_0_1_0,init,final Li endpoint appended to initial NEB image,20.14999903332967,22.153499721774097,2.0035006884444257,0.0,1.0,-0.4443716289912327,7.092794423080966,7.86865586592978,0.7758614428488135,0.24624461380434567,1.0,-0.18624359558311898,1.1840000000000002,1.2106666666666668,0.026666666666666616,0.24624461380434567,1.0,-0.005903667467345053,-1.4216608971992197,-1.0386048211271675,0.3830560760720523,0.49451894810322955,0.0,0.060574833257071914,ok,ok
nebDFT2k:mp-753791_0_2_1_1_0,init,final Li endpoint appended to initial NEB image,12.877775761402741,15.845111222452571,2.9673354610498297,0.0,0.33036163262869883,0.4959611372459527,5.172003614255605,8.405277554034454,3.233273939778849,1.0,0.49704412921338104,0.08072067019941498,0.8250000000000001,0.9410000000000001,0.11599999999999999,1.0,0.33036163262869883,0.010849808335443523,-1.9451414508213738,-1.3067750603281427,0.6383663904932311,0.0,0.664294948692548,-0.09977180758388704,ok,ok
nebDFT2k:mp-753882_0_1_1_0_-1,init,final Li endpoint appended to initial NEB image,12.022690112610858,12.788427355830578,0.7657372432197196,0.5019804308915371,1.0,-0.03049840812245197,7.3092869132493306,8.649354926957988,1.3400680137086578,0.0,0.5019804308915371,0.040756838009501806,0.7949999999999999,0.8765000000000001,0.08150000000000013,0.7490969484758547,0.0,0.010899691358865926,-1.4399132010914915,-0.9371029847184884,0.502810216373003,1.0,0.5019804308915371,-0.008592944100442312,ok,ok
nebDFT2k:mp-753882_0_3_1_0_0,init,final Li endpoint appended to initial NEB image,12.134321789136523,12.629885178322679,0.49556338918615594,0.7573477745153885,0.0,0.15574282415312357,7.235079351316078,8.132760761022691,0.897681409706613,0.0,0.25819482378856384,0.006242805473100077,0.804375,0.8763157894736842,0.07194078947368421,0.5109260619129856,1.0,0.0021501122331878952,-1.8278820328198355,-1.2432937692431467,0.5845882635766888,1.0,0.5109260619129856,0.08273915115047392,ok,ok
nebDFT2k:mp-753882_4_5_0_0_0,init,final Li endpoint appended to initial NEB image,11.407777193625352,12.457771978978506,1.0499947853531548,0.4996978183111604,0.0,-0.00019028023714806608,6.068294111568087,7.135392314538441,1.067098202970354,0.4996978183111604,0.0,-0.0007285191018850945,0.7392307692307691,0.8720000000000001,0.13276923076923097,0.4996978183111604,0.0,-6.552707645701705e-05,-1.860076046799968,-1.596092670846804,0.263983375953164,0.0,0.4996978183111604,-0.00022941283612842867,ok,ok
nebDFT2k:mp-753882_3_2_0_1_0,init,final Li endpoint appended to initial NEB image,10.481896218442548,12.317465789141021,1.835569570698473,0.4996398423052508,0.0,-0.0020634848489837765,6.7689924141332,7.7895837834256625,1.0205913692924629,0.4996398423052508,0.7505009527663394,-0.004276379722510715,0.7726666666666666,0.9089473684210526,0.136280701754386,0.4996398423052508,1.0,-0.001609172777338741,-1.812981630319074,-1.378447569086701,0.4345340612323729,0.0,0.4996398423052508,-0.0006591432733223934,ok,ok
nebDFT2k:mp-753899_0_3_0_0_0,init,final Li endpoint appended to initial NEB image,6.290216049698856,9.937575601495224,3.6473595517963684,0.4836010516300557,0.0,-0.007327465337660044,6.5407189378707615,7.3862984300069625,0.845579492136201,1.0,0.4836010516300557,0.029793165140651556,0.66,0.8053333333333335,0.14533333333333343,0.0,0.3176275692223885,0.0054989271739211976,-2.0,-0.3326557593257305,1.6673442406742696,0.0,0.4836010516300557,0.004790954478062548,ok,ok
nebDFT2k:mp-754292_1_2_0_0_0,init,final Li endpoint appended to initial NEB image,10.73043904275684,12.799047113393895,2.0686080706370547,0.5002414601143742,1.0,-8.640661035830277e-05,8.005691622691561,11.595173593930173,3.5894819712386123,0.0,0.5002414601143742,-0.0024612887125492477,0.7742857142857142,0.8995000000000001,0.12521428571428583,0.3343315711441459,0.0,0.00027443840842833467,-1.3551440761096973,-0.30044385674886626,1.054700219360831,0.0,0.5002414601143742,-0.0007992852043273158,ok,ok
nebDFT2k:mp-754292_7_5_0_1_0,init,final Li endpoint appended to initial NEB image,10.244221060226462,12.343793789957932,2.09957272973147,0.5006006646593805,1.0,-0.0009268290663113632,6.421429758231999,7.606550984867048,1.185121226635049,0.5006006646593805,1.0,0.0004034024457424401,0.7915384615384615,0.8988888888888888,0.10735042735042732,0.5006006646593805,0.0,0.0016419413418905515,-1.7506535738299864,-1.523054540512189,0.22759903331779752,0.0,0.5006006646593805,-5.5480928030426924e-05,ok,ok
nebDFT2k:mp-754292_1_7_0_0_0,init,final Li endpoint appended to initial NEB image,12.26783164993822,12.800563433466015,0.5327317835277956,0.25811208553539267,0.0,0.01715228303722327,7.3920735276427845,8.06566932498805,0.673595797345266,0.7562332455564272,0.5100525694873844,0.18951950282800256,0.8105263157894737,0.8988888888888891,0.08836257309941542,0.5100525694873844,1.0,0.007436000665023423,-1.7589705635495576,-1.187222095495733,0.5717484680538245,1.0,0.5100525694873844,0.1365948808818297,ok,ok
nebDFT2k:mp-754292_0_3_0_0_0,init,final Li endpoint appended to initial NEB image,10.73085234285541,12.799327373280011,2.068475030424601,0.5026823382612117,1.0,-0.0021611689868326067,8.006843193072742,11.593163670080616,3.586320477007874,0.0,0.5026823382612117,0.0023135977781558736,0.7742857142857142,0.8995000000000001,0.12521428571428583,0.3348819413922169,1.0,-0.00503916378054714,-1.355127538583332,-0.3002426188500938,1.0548849197332382,0.0,0.5026823382612117,0.0012592227280391333,ok,ok
nebDFT2k:mp-754292_0_3_1_0_0,init,final Li endpoint appended to initial NEB image,11.448450366419433,12.799327373280008,1.3508770068605749,0.5008768519320899,1.0,-0.0022482833630821375,8.006843193072747,9.257975042759293,1.251131849686546,0.0,0.5008768519320899,0.0013947459021572683,0.7742857142857142,0.8995000000000001,0.12521428571428583,0.5008768519320899,0.0,0.00016012718575358909,-1.355127538583331,-0.6479389046492924,0.7071886339340386,0.0,0.5008768519320899,-0.00013282415946813675,ok,ok
nebDFT2k:mp-754292_3_9_0_0_0,init,final Li endpoint appended to initial NEB image,12.261848007944822,12.803923306761831,0.542075298817009,0.2598638130083303,0.0,0.013002763596098532,7.412836854332776,8.072597169288537,0.6597603149557614,0.7585372573649938,0.5132150051918071,0.1865773672073936,0.8105263157894737,0.8863157894736842,0.07578947368421052,0.5132150051918071,1.0,0.009227263557788079,-1.759013235712564,-1.1866336434913138,0.5723795922212502,1.0,0.5132150051918071,0.1369343430729133,ok,ok
nebDFT2k:mp-754923_0_2_0_0_1,init,final Li endpoint appended to initial NEB image,11.655523383728688,12.388100650843535,0.7325772671148467,0.5019013089443644,1.0,-0.04899480513136467,5.83334952812146,7.6296078226031465,1.796258294481687,0.0,0.7521219487408644,-0.23477224514189565,0.969375,1.006470588235294,0.03709558823529402,0.5019013089443644,0.24975582544632918,0.006403574192862693,-1.6671795535910479,-1.127925647423596,0.539253906167452,0.0,0.5019013089443644,-0.024368070779122286,ok,ok
nebDFT2k:mp-755369_6_3_0_0_1,init,final Li endpoint appended to initial NEB image,5.659292194025046,9.68463865353267,4.025346459507624,0.5048929636771381,0.0,-0.006109919774530681,6.819896144757595,8.37022540996506,1.5503292652074654,0.5048929636771381,0.16697742986961694,-0.010078048995850963,0.88,1.0815789473684212,0.2015789473684212,0.3370049427302293,0.0,0.004814543071140709,-1.7704026659210261,-0.48840010694893643,1.2820025589720898,1.0,0.5048929636771381,0.004779048235457828,ok,ok
nebDFT2k:mp-755369_6_0_1_0_1,init,final Li endpoint appended to initial NEB image,9.023077630053242,9.70627472296022,0.6831970929069779,0.499359943217719,0.0,0.026127054253351822,6.963515663432092,7.435425988359986,0.47191032492789464,1.0,0.7514747093029015,0.004233135937040888,0.8285714285714285,1.0489473684210529,0.22037593984962434,0.499359943217719,0.0,0.007363206062516114,-1.8075332126120027,-1.298484947792215,0.5090482648197878,1.0,0.499359943217719,0.0022541355072044356,ok,ok
nebDFT2k:mp-755369_11_7_0_1_0,init,final Li endpoint appended to initial NEB image,5.702007137759264,9.702906880077895,4.000899742318632,0.49307673619121567,0.0,-0.040587674959234654,6.899624462816699,8.37398332532019,1.4743588625034905,0.49307673619121567,0.8279595402351094,-0.013098628474426555,0.8400000000000001,1.0815789473684212,0.24157894736842112,0.6604167547249036,1.0,0.005362219849137317,-1.7667314860868726,-0.49490242053850386,1.2718290655483688,0.0,0.49307673619121567,0.00588264604141675,ok,ok
nebDFT2k:mp-755369_2_0_1_0_1,init,final Li endpoint appended to initial NEB image,5.752169633242727,9.60323475059558,3.851065117352854,0.5043815069857405,1.0,0.002750604926050393,6.969330345368885,8.332768058875184,1.3634377135062987,0.5043815069857405,0.16970542192036542,-0.0016342782852207804,0.8400000000000001,1.065263157894737,0.22526315789473683,0.6682946903001581,0.0,0.007024584455341709,-1.7714401649936677,-0.49065538107155937,1.2807847839221083,1.0,0.5043815069857405,-0.001376895701425962,ok,ok
nebDFT2k:mp-755369_10_8_1_-1_0,init,final Li endpoint appended to initial NEB image,9.007382367150157,9.708381807925502,0.7009994407753446,0.502170928204793,1.0,0.0208273326993762,7.036228802180798,7.378828923596878,0.3426001214160799,1.0,0.25355907913046877,0.006856253555008962,0.8728571428571428,1.065263157894737,0.19240601503759414,0.502170928204793,0.0,0.008137612770413694,-1.7829462004006622,-1.2494611983501416,0.5334850020505206,1.0,0.502170928204793,-0.00519924453301801,ok,ok
nebDFT2k:mp-755369_1_4_0_0_1,init,final Li endpoint appended to initial NEB image,5.667764443608002,9.683133348759378,4.015368905151377,0.4982772029211229,1.0,0.012143968578240294,6.864007882601431,8.371924460493803,1.507916577892372,0.4982772029211229,0.8331292324086429,0.006975862181843873,0.8799999999999998,1.0815789473684212,0.2015789473684214,0.33220851550091257,1.0,-0.004592728652065503,-1.7715378859816788,-0.488058153323064,1.283479732658615,0.0,0.4982772029211229,-0.0067090120324110325,ok,ok
nebDFT2k:mp-755369_3_5_1_1_0,init,final Li endpoint appended to initial NEB image,8.980293955146744,9.70385476292505,0.7235608077783056,0.5070429349987096,1.0,-0.021674916481614126,6.976812756288108,7.437818103054317,0.46100534676620875,0.0,0.2524033756668784,-0.002450775674177841,0.8285714285714285,1.0489473684210529,0.22037593984962434,0.5070429349987096,1.0,-0.005745399488547076,-1.8050046126157537,-1.286850222820323,0.5181543897954308,0.0,0.5070429349987096,-0.0034119084514598885,ok,ok
nebDFT2k:mp-755839_0_5_0_0_0,init,final Li endpoint appended to initial NEB image,10.417405174853835,11.239127517321005,0.8217223424671705,1.0,0.5034576204208449,0.036481219576747215,7.053889571745559,8.343103727364051,1.2892141556184917,0.0,0.3367683376908983,0.03609342763486856,0.852857142857143,1.02,0.16714285714285704,0.16824709452946074,1.0,-0.008238586120656866,-1.7855543920484993,-1.4300789652248351,0.3554754268236642,0.0,0.6681045567348329,-0.004094275857408292,ok,ok
nebDFT2k:mp-756174_1_0_1_0_0,init,final Li endpoint appended to initial NEB image,10.290748065777196,10.511388228875672,0.22064016309847645,0.5047177699910319,0.7560911187275885,-6.18119328761324e-05,5.862661583230073,6.482108730197894,0.6194471469678211,0.5047177699910319,0.25156203555344914,0.004104798561948897,0.6985714285714286,0.869375,0.1708035714285714,0.5047177699910319,0.0,0.001287017626911191,-1.9748630844982131,-1.5923963058661004,0.38246677863211276,1.0,0.5047177699910319,-0.00015379579936514176,ok,ok
nebDFT2k:mp-756174_0_1_0_0_0,init,final Li endpoint appended to initial NEB image,10.473408507396957,10.546379879440922,0.07297137204396442,0.0,0.7560658827964416,-6.0578982260750536e-05,5.955396088201284,6.4368205998059205,0.4814245116046365,0.5000173958154187,0.7560658827964416,-6.872226765430867e-05,0.6946153846153847,0.869375,0.17475961538461526,0.5000173958154187,0.0,2.644421750774839e-05,-1.9917993096804214,-1.6702997411726952,0.3214995685077262,0.0,0.5000173958154187,2.90470144708177e-05,ok,ok
nebDFT2k:mp-756912_1_1_1_0_0,init,final Li endpoint appended to initial NEB image,9.496481307678472,11.185177009990236,1.6886957023117635,0.49822969667102346,0.0,-0.03909176562169847,8.119211775247223,11.41802086546481,3.2988090902175866,1.0,0.3343211902574779,0.5059638750966391,0.8300000000000001,0.8786666666666666,0.048666666666666525,0.665506171203449,0.8324692728299782,0.0042902373910214675,-1.2257763403499566,-0.2512608412852924,0.9745154990646643,1.0,0.3343211902574779,0.025893027109672506,ok,ok
nebDFT2k:mp-757068_0_1_0_0_0,init,final Li endpoint appended to initial NEB image,10.571650694422,11.723429908660277,1.1517792142382763,1.0,0.49713619926639796,-0.0006655180282750806,6.424505031027109,7.266041501224463,0.8415364701973544,1.0,0.7492930676109198,-0.0023559599730376135,0.7523529411764706,0.8457142857142858,0.0933613445378152,0.49713619926639796,0.0,-0.0003522300247217891,-1.9320400178568662,-1.5670098958132337,0.3650301220436325,1.0,0.49713619926639796,0.0004917953434041555,ok,ok
nebDFT2k:mp-757461_1_2_0_1_0,init,final Li endpoint appended to initial NEB image,9.638469747646687,11.505992542160644,1.8675227945139579,0.5020521378024326,1.0,-0.21499536208497716,6.305051868048268,7.857452251502228,1.5524003834539606,0.24939450160568652,1.0,-0.09870696318312921,0.8200000000000001,0.885,0.06499999999999995,0.5020521378024326,0.24939450160568652,0.007364954018083236,-1.7831219546556896,-1.5199004015914817,0.2632215530642079,1.0,0.5020521378024326,0.04672845702656958,ok,ok
