source,midpoint_prediction,midpoint_prediction_sd,midpoint_seeds,positional_prediction,positional_prediction_sd,positional_seeds,affine_bvse_prediction,affine_bvse_prediction_sd,affine_bvse_seeds,bvse_delta_prediction,bvse_delta_prediction_sd,bvse_delta_seeds,dft_barrier,midpoint_absolute_error,positional_absolute_error,delta_pos,affine_bvse_absolute_error,bvse_delta_absolute_error,delta_bvse,dft_path_length,dft_endpoint_displacement,dft_tortuosity,dft_bottleneck_mean_k_distance,dft_bottleneck_path_coordinate,dft_coordination_at_bottleneck,dft_smooth_coordination_at_bottleneck,dft_coordination_range,dft_smooth_coordination_range,composition_family,anion_family,em_bvse,bvse_path_length,bvse_endpoint_displacement,bvse_tortuosity,bvse_bottleneck_mean_k_distance,bvse_bottleneck_path_coordinate,bvse_coordination_at_bottleneck,bvse_smooth_coordination_at_bottleneck,bvse_coordination_range,bvse_smooth_coordination_range,litraj_min_volume,litraj_edge_length,litraj_max_weighted_mean_oxidation,litraj_max_volume,litraj_min_mean_covalent_radius,dft_profile_volume_min,dft_profile_volume_max,dft_profile_volume_range,dft_profile_volume_s_min,dft_profile_volume_s_max,dft_profile_volume_asymmetry,dft_profile_effective_cn_min,dft_profile_effective_cn_max,dft_profile_effective_cn_range,dft_profile_effective_cn_s_min,dft_profile_effective_cn_s_max,dft_profile_effective_cn_asymmetry,dft_profile_mean_rc_min,dft_profile_mean_rc_max,dft_profile_mean_rc_range,dft_profile_mean_rc_s_min,dft_profile_mean_rc_s_max,dft_profile_mean_rc_asymmetry,dft_profile_weighted_mean_oxi_min,dft_profile_weighted_mean_oxi_max,dft_profile_weighted_mean_oxi_range,dft_profile_weighted_mean_oxi_s_min,dft_profile_weighted_mean_oxi_s_max,dft_profile_weighted_mean_oxi_asymmetry,bvse_profile_volume_min,bvse_profile_volume_max,bvse_profile_volume_range,bvse_profile_volume_s_min,bvse_profile_volume_s_max,bvse_profile_volume_asymmetry,bvse_profile_effective_cn_min,bvse_profile_effective_cn_max,bvse_profile_effective_cn_range,bvse_profile_effective_cn_s_min,bvse_profile_effective_cn_s_max,bvse_profile_effective_cn_asymmetry,bvse_profile_mean_rc_min,bvse_profile_mean_rc_max,bvse_profile_mean_rc_range,bvse_profile_mean_rc_s_min,bvse_profile_mean_rc_s_max,bvse_profile_mean_rc_asymmetry,bvse_profile_weighted_mean_oxi_min,bvse_profile_weighted_mean_oxi_max,bvse_profile_weighted_mean_oxi_range,bvse_profile_weighted_mean_oxi_s_min,bvse_profile_weighted_mean_oxi_s_max,bvse_profile_weighted_mean_oxi_asymmetry
nebDFT2k:mp-759244_4_6_0_0_0,0.9175537586212158,0.1766300226950491,10,1.0631022810935975,0.264581162598722,10,1.0205978788726584,0.0,10,0.8858389496803284,0.1075228985022243,10,0.9483169859968829,0.0307632273756669,0.1147852950967147,-0.0840220677210478,0.0722808928757756,0.0624780363165543,0.0098028565592213,4.179973113950743,3.844935475165641,1.0871373891575302,2.0198167073335593,0.5931380661658233,10.0,0.9012508559398285,4.0,0.1936959025108029,Li11O42ZnNb14,O,1.8082742243790424,4.254610879662971,3.8373448309889646,1.1087382205801055,1.9318972180706195,0.4950582913558002,8.0,0.9979703778583244,5.0,0.3341608213891763,10.931685252686194,3.844935475165641,-0.23120018972655204,11.08416561486615,0.7353846153846154,11.013929372669226,11.9172457816968,0.9033164090275729,1.0,0.5931380661658233,-0.029174108027902435,6.794848654377446,7.608816778306882,0.8139681239294365,0.8047472186986567,0.2984344167734246,0.19043806146903686,0.7353846153846154,0.9213333333333334,0.18594871794871803,0.0,0.5931380661658233,-0.016941891209568904,-1.998839277808382,-1.816051547546186,0.18278773026219608,0.0,0.5931380661658233,-0.006617784022051154,10.019031173641089,11.438621623565798,1.4195904499247085,0.7466674028065649,0.24780926366342254,0.3738514395814505,6.5758633502627974,7.707938344197723,1.1320749939349257,0.7466674028065649,0.24780926366342254,0.30220124955762895,0.7353846153846154,0.9049999999999999,0.1696153846153845,0.0,0.24780926366342254,0.0006510254787354675,-1.9980953413552296,-1.5123934202144638,0.4857019211407658,0.0,0.4950582913558002,-0.029138834211743903
nebDFT2k:mp-759244_5_10_1_0_0,0.9388390183448792,0.1691283415675869,10,0.9956544041633606,0.193720861200019,10,1.017793957372497,0.0,10,0.8686987698078156,0.1114846105716009,10,0.9148608434590813,0.0239781748857978,0.0807935607042793,-0.0568153858184814,0.1029331139134157,0.0461620736512656,0.05677104026215,4.131256171469716,3.824023449664794,1.0803427923099829,2.0055223039017633,0.4000738438431201,9.0,0.864812954178452,4.0,0.1627344947615271,Li11O42ZnNb14,O,1.8012484593355993,4.238439178681257,3.82385449345296,1.108420622682723,1.9215035858854543,0.505512625464777,8.0,1.002079524589542,5.0,0.3193075169578919,11.192667588073984,3.824023449664794,-0.24015573206494154,11.668166147302205,0.8,11.0920075384192,12.228863324710217,1.136855786291017,1.0,0.4000738438431201,0.07679424298108284,6.9221706640398395,7.848021303297252,0.9258506392574128,1.0,0.6972497923694293,-0.17955364544481656,0.7353846153846154,0.905,0.1696153846153846,1.0,0.18888749147667513,0.022771125780683965,-1.999920936801824,-1.845059176454905,0.15486176034691912,0.0,0.4000738438431201,-0.0013402469871179878,10.05832435384951,11.487421647294195,1.4290972934446842,0.25244063832680236,0.754394934782202,-0.3619817167066639,6.593533566378488,7.7277792648616375,1.1342456984831495,0.25244063832680236,0.754394934782202,-0.2879361653432264,0.7353846153846154,0.9049999999999999,0.1696153846153845,0.0,0.754394934782202,-0.01681727738280364,-1.9982741117958467,-1.5050228184605612,0.4932512933352855,0.0,0.505512625464777,0.028445606210454777
nebDFT2k:mp-759244_6_10_0_0_1,0.965418541431427,0.1692587417507166,10,1.0927164375782012,0.2596628937454232,10,1.0693268194728298,0.0,10,0.9410548448562622,0.1070194939226681,10,0.931922613430828,0.0334959280005989,0.1607938241473732,-0.1272978961467742,0.1374042060420017,0.0091322314254341,0.1282719746165675,4.172986048702785,3.8287538815688498,1.0899071023580351,2.003435247024092,0.5826752342843969,9.0,0.8875956098057476,4.0,0.1829492447335119,Li11O42ZnNb14,O,1.9303739648507328,4.255782731753376,3.8205127031414503,1.1139297425327288,1.916312996094344,0.4975155515692087,8.0,1.0184806614044086,5.0,0.3262463445082157,10.93842571014251,3.8287538815688493,-0.22980568551986258,11.046214708604813,0.8,10.938425710142512,12.005356966524909,1.0669312563823965,0.0,0.5826752342843969,-0.08729448754674429,6.818844004071739,7.622609441671465,0.8037654375997265,0.0,0.2934805188540357,0.13403489165025606,0.7353846153846154,0.948235294117647,0.21285067873303154,1.0,0.2934805188540357,0.02311553351860912,-1.9983888623878363,-1.8116653613672153,0.18672350102062096,1.0,0.5826752342843969,0.001236009743869948,10.070659091116926,11.342928686613256,1.2722695954963292,0.7473027522111926,0.2505057858795853,0.29604969350639365,6.550111756226883,7.561840240310695,1.0117284840838119,0.7473027522111926,0.2505057858795853,0.24041452234599658,0.8,0.9049999999999999,0.10499999999999987,0.0,0.2505057858795853,0.008689892273377853,-1.9958127269693233,-1.467098789441589,0.5287139375277343,1.0,0.4975155515692087,-0.01337801318716958
nebDFT2k:mp-759244_7_6_1_0_0,0.9261986255645752,0.1787267676851721,10,1.1507803678512574,0.2679955696287377,10,1.1440168334367444,0.0,10,0.985054075717926,0.1170532578121135,10,1.0818796168377671,0.1556809912731921,0.06890075101349,0.0867802402597021,0.062137216598977,0.0968255411198413,-0.0346883245208642,4.216451757535339,3.8562541744425567,1.0934060792672855,1.9782747790595407,0.5904563197059002,9.0,0.896740777794183,4.0,0.1829955948707481,Li11O42ZnNb14,O,2.117524171863212,4.224254884265428,3.835572720510147,1.101336147709275,1.893104497861434,0.4939552393904305,8.0,1.0537741003778316,5.0,0.3569426614392024,10.81346406033115,3.8562541744425567,-0.2300545692495763,10.995545734196938,0.7353846153846154,10.99554573419693,11.96110222542802,0.965556491231089,0.0,0.5904563197059002,-0.055340114024059694,6.866516044027105,7.809402356978705,0.9428863129515994,0.8066714215356992,0.3018591196834714,0.2100022878816339,0.7353846153846154,0.8700000000000001,0.1346153846153847,0.0,0.5904563197059002,-0.008174398908805058,-1.9981369085872855,-1.8195999047589786,0.17853700382830695,1.0,0.5904563197059002,0.002458903646960886,9.791625002208583,11.350287776831447,1.5586627746228636,0.7450236885395153,0.24833936560438089,0.395172663231274,6.4719157720620215,7.752240431964924,1.2803246599029023,0.7450236885395153,0.24833936560438089,0.3370995821753624,0.8,0.905,0.10499999999999998,0.0,0.24833936560438089,0.004549611533181952,-1.9954791045459668,-1.4719356626439617,0.5235434419020051,0.0,0.49395523939043057,-0.02498210768989717
nebDFT2k:mp-759667_2_1_1_1_0,0.4826991826295853,0.0845383247732695,10,0.8123228430747986,0.1439073030677272,10,0.788031946348303,0.0,10,0.8650739431381226,0.1996711743053993,10,0.6992021227280816,0.2165029400984963,0.113120720346717,0.1033822197517792,0.0888298236202214,0.165871820410041,-0.0770419967898196,3.092377333567055,3.058983380946705,1.0109166832446193,2.0053537817121905,1.0,8.0,0.8096087813976129,3.0,0.0791126739499653,Li15B16O48Sn8,O,1.225535513993852,3.398453069947405,3.0840853759470415,1.1019322280933386,1.8588356535138784,0.7508706910906268,8.0,1.0688628688195458,3.0,0.5021008837301686,10.761407039765238,3.058983380946705,-0.4637043442970132,11.939453755513215,0.8391666666666665,11.843286213382568,13.436403485482908,1.59311727210034,1.0,0.45554654000510675,-0.005280573756102136,6.321750395341851,7.732400397805948,1.4106500024640978,1.0,0.45554654000510675,0.1477932556060888,0.7614285714285715,0.8391666666666667,0.07773809523809527,1.0,0.45554654000510675,0.010552089113266327,-1.8301713131577024,-1.629558616205373,0.20061269695232942,1.0,0.45554654000510675,0.017349852113853093,9.088602162923399,12.452480088232782,3.3638779253093833,0.49774457260781685,0.0,0.3629375030166315,5.98084722601413,6.745399599159717,0.7645523731455874,0.49774457260781685,0.0,0.12814677462277224,0.7987500000000001,0.8390909090909091,0.04034090909090904,1.0,0.49774457260781685,0.008042743369379324,-1.757669899048626,-1.3303250331088392,0.4273448659397867,1.0,0.49774457260781685,-0.022809849202940047
nebDFT2k:mp-759667_2_4_0_0_0,1.6195458889007568,0.271031120968029,10,0.5517500281333924,0.0848444318944922,10,0.6278036593551566,0.0,10,0.7186516106128693,0.0972416284666812,10,0.3889327957493549,1.230613093151402,0.1628172323840374,1.0677958607673643,0.2388708636058016,0.3297188148635144,-0.0908479512577127,5.947363576420651,4.7683077177792805,1.2472692469584337,1.9852716223475488,0.8463272727898974,10.0,0.8572753607088283,2.0,0.1483161578287065,Li15B16O48Sn8,O,0.8240526987073264,6.142758362965601,4.776380565856639,1.2860697086987465,1.9681916197090692,0.6762045978420554,9.0,0.9548329448187458,3.0,0.2586680818272695,9.745464976564188,4.7683077177792805,-0.2908820872963792,12.303473601552833,0.7508333333333334,11.339046856302597,13.72747146273721,2.3884246064346133,1.0,0.15274302527951597,0.6740005806799152,6.3846105946596845,7.6223136501556255,1.237703055495941,0.4896933419629796,0.3355092892505221,0.23554585983990295,0.7781250000000001,0.8744444444444445,0.0963194444444444,0.4896933419629796,0.8463272727898974,-0.010231880886475309,-1.780338544113487,-1.531709626860803,0.24862891725268388,0.0,0.3355092892505221,0.013782122209046399,11.044872609415698,13.804654527985576,2.759781918569878,0.8376804082801839,0.3474349676263447,0.8394733948966984,6.393580977598808,8.17037606402368,1.7767950864248716,0.8376804082801839,0.3474349676263447,0.31507612457752465,0.8141176470588235,0.858125,0.044007352941176525,0.6762045978420554,0.5127143789377,0.0016384815679117981,-1.7514842455065591,-1.1462889555767426,0.6051952899298165,0.0,0.6762045978420554,-0.03340973535412051
nebDFT2k:mp-759667_3_4_0_1_0,0.6715979188680649,0.1553216350529088,10,0.4782904118299484,0.08255815654811,10,0.4526778494886364,0.0,10,0.4112082481384277,0.0554636780731387,10,0.4136384694178047,0.2579594494502601,0.0646519424121437,0.1933075070381164,0.0390393800708317,0.0024302212793769,0.0366091587914547,4.077197337275143,3.86654650150314,1.0544803575206223,2.0036807590457117,0.0,9.0,0.8410704157784973,3.0,0.0521718437244117,Li15B16O48Sn8,O,0.3852412722483347,4.41961951969379,3.9599829341616646,1.1160703450428964,1.9997138383378024,0.0,8.0,0.8270476451102253,3.0,0.1883844513644392,11.745335543186995,3.86654650150314,-0.31280453903676253,12.764724876505255,0.7987500000000001,11.493869522962546,13.607572192680028,2.1137026697174814,1.0,0.6052637940110016,-0.05852937724295515,6.557938481844295,8.849778887921905,2.2918404060776103,0.0,0.6052637940110016,-0.23328472817159485,0.7987500000000001,0.871875,0.07312499999999988,0.8146325980004628,0.2932352016550679,0.017053162795347965,-1.7731531317352744,-1.5920456993120344,0.18110743242324,0.0,0.6052637940110016,-0.04791235952069517,11.436268532352365,13.75409063859713,2.3178221062447655,1.0,0.5029777613396296,0.25698786073127167,6.56064800983455,9.27452600878763,2.7138779989530804,0.0,0.5029777613396296,0.020480698669327335,0.7666666666666667,0.8566666666666667,0.08999999999999997,0.7539922359159303,1.0,0.011594203142542059,-1.752800528734131,-1.4491649437314065,0.3036355850027246,0.0,0.7539922359159303,-0.06098444415676618
nebDFT2k:mp-759753_4_0_0_0_1,0.6948547005653382,0.1200662130678535,10,0.4310049563646316,0.0893137603663045,10,0.4371017288379456,0.0,10,0.3130656987428665,0.0473811538231089,10,0.6141039796838754,0.0807507208814627,0.1830990233192437,-0.102348302437781,0.1770022508459298,0.3010382809410089,-0.1240360300950791,5.611861506665301,4.8045057928232975,1.168041365471551,2.014207131603792,1.0,8.0,0.7419420099512253,2.0,0.1752361948696472,Li11O84P24V6Cr6,O,0.3462123037220133,5.7524346097320365,4.873125580198773,1.1804404616836073,2.0328822615644744,0.0,6.0,0.6945331620206587,2.0,0.1974170338275032,10.887741151526104,4.8045057928232975,-0.17072118789615656,14.269948931138446,0.736875,13.355404814027581,15.287953739306724,1.9325489252791428,1.0,0.6667383156982186,-0.3677585342352643,6.887383527423265,8.620460999320594,1.733077471897329,1.0,0.6667383156982186,-0.2797050658476099,0.6941666666666667,0.7625,0.06833333333333325,0.1651599459623086,0.5038654792091236,0.0013923463180426365,-1.994001591728788,-1.7930871312024297,0.20091446052635842,0.1651599459623086,0.6667383156982186,-0.05243231593079101,13.390880530689646,15.488514164983753,2.097633634294107,0.0,0.6592670608989949,-0.14557679594128636,6.946364157449416,9.410942782573692,2.4645786251242754,1.0,0.6592670608989949,-0.3207083128133643,0.6941666666666667,0.7994117647058824,0.10524509803921567,0.1636987759640589,0.32943464479544327,0.001363035105014898,-1.9985912569889168,-1.733013117275362,0.2655781397135548,0.1636987759640589,0.6592670608989949,-0.057360954267940634
nebDFT2k:mp-759783_2_3_1_0_0,0.8066602230072022,0.220133970853865,10,0.9754522144794464,0.1709330410553772,10,0.8991723129484633,0.0,10,0.7560623705387115,0.1027558147412073,10,0.6149086367122436,0.1917515862949586,0.3605435777672028,-0.1687919914722442,0.2842636762362197,0.1411537338264679,0.1431099424097518,4.557949486678447,4.181674398368789,1.0899819193135738,2.0606315149648817,0.2375869390498146,8.0,0.7824724004364096,1.0,0.1872153779943653,Li23O96F24P24V12Cr12,O+F,1.5040190958380335,4.604345710413292,4.236697775940773,1.0867770027308312,1.951675662044776,0.5045544326347245,8.0,1.1778262958844803,1.0,0.4084030132418436,10.638033495014193,4.181674398368789,-0.4111471435382281,12.081311573749351,0.7142857142857144,12.081311573749353,12.530650343762066,0.4493387700127123,0.0,0.49171417153614116,-0.007051585182451525,6.945329778912586,8.000932468235275,1.055602689322689,0.0,0.49171417153614116,0.02063482333415756,0.6869230769230769,0.793125,0.10620192307692311,1.0,0.7500426479244847,-0.0023328202520335184,-1.7950241818429526,-1.5169909273588351,0.27803325448411753,1.0,0.49171417153614116,0.009635998008513003,9.957346859366472,11.650629423110846,1.6932825637443738,0.5045544326347245,1.0,-0.015340515408306388,6.754148185570754,7.573142680883301,0.8189944953125465,1.0,0.2541182607992892,0.018022413298608875,0.6869230769230769,0.78,0.09307692307692317,0.0,0.7500136970533773,-0.01835703151239504,-1.7775285485208994,-1.2748200668650196,0.5027084816558798,1.0,0.5045544326347245,0.008147010302501978
nebDFT2k:mp-759783_4_3_0_1_0,0.323605178296566,0.1062911957065656,10,0.3214763879776,0.0817566961971395,10,0.4108894183075676,0.0,10,0.2249281615018844,0.0527794028217902,10,0.2746150520216588,0.0489901262749071,0.0468613359559412,0.0021287903189659,0.1362743662859088,0.0496868905197744,0.0865874757661344,5.209220669109463,4.685110183659,1.111867269905089,2.0377694711395677,0.6612734256584873,7.0,0.7470792590091218,1.0,0.1299939465112358,Li23O96F24P24V12Cr12,O+F,0.2805323140997633,5.22265461844558,4.788484278499118,1.0906696805701002,2.0402416443313425,0.3429829319251334,7.0,0.8018117603403015,1.0,0.1355056726450834,12.046639152141646,4.685110183659,-0.35961470209428115,12.68825440415741,0.6850000000000002,11.371827251855755,13.077872593851222,1.7060453419954662,0.4940279675278754,0.8219358610738318,-0.023952411744221358,6.207266963345922,7.046001054182155,0.8387340908362333,0.4940279675278754,0.8219358610738318,-0.011128733577322691,0.6693333333333334,0.7763636363636365,0.10703030303030303,0.15535090630103893,0.4940279675278754,0.001595670736342647,-1.7963678928988613,-1.5498131162846644,0.2465547766141969,1.0,0.4940279675278754,0.0017958973959445457,10.512904986744612,12.544743589779934,2.0318386030353217,0.5121254659965853,0.1727500434301298,-0.004585783309642544,6.307373087244098,7.024630777132479,0.7172576898883811,0.5121254659965853,0.8441284347099627,-0.022795322066304635,0.6869230769230769,0.8022222222222222,0.11529914529914531,1.0,0.5121254659965853,-0.0019145298470742422,-1.7777167011375776,-1.4604645688889317,0.3172521322486459,0.0,0.5121254659965853,6.775387505131292e-05
nebDFT2k:mp-760344_10_4_0_1_0,0.3009142726659774,0.02779262403982,10,0.3211540311574935,0.0376047887793285,10,0.4604093010056599,0.0,10,0.2891216456890105,0.0515512216309852,10,0.5244383236928201,0.2235240510268426,0.2032842925353265,0.0202397584915161,0.0640290226871601,0.2353166780038095,-0.1712876553166493,3.7352169751090982,3.641889053033588,1.0256262397663574,2.070334076623216,1.0,8.0,0.7091227118458479,2.0,0.0832627882340696,Li7C4O28Na4P4Co4,O,0.4046139122456571,3.990718959653225,3.713775548678622,1.0745719301946346,2.0636688422384895,1.0,8.0,0.7369570883469119,4.0,0.1127078726929375,12.35948584423242,3.6418890530335877,-0.2618313895563875,15.175155689362075,0.871578947368421,12.383189961230519,14.12971188940801,1.7465219281774917,0.0,0.7938498622652642,-0.46063073217873907,7.125742559762168,7.591649419050236,0.46590685928806774,1.0,0.5832452157378932,-0.012152583066666445,0.87375,0.905,0.03125,0.28940501155275855,0.5832452157378932,-0.006462375159960676,-1.865629916523762,-1.4331478563404738,0.43248206018328816,0.0,0.7938498622652642,-0.12973016489817513,11.81867987825174,12.911284997516184,1.0926051192644444,0.0,1.0,-0.349876204320263,6.88010811801235,7.809095970852373,0.9289878528400228,0.0,0.4936648495000329,-0.04056678301118666,0.8213333333333334,0.9152631578947369,0.09392982456140353,0.24571845236462891,1.0,-0.02058770563205764,-1.8654365127777432,-1.3275458695576507,0.5378906432200925,0.0,0.744470017798383,-0.12540483251933987
nebDFT2k:mp-760344_10_9_0_0_1,1.937875843048096,0.2353983100744203,10,2.8817732095718385,0.3668284733584549,10,1.265184225330535,0.0,10,2.042762541770935,0.2779532221059586,10,1.8200701331357576,0.1178057099123379,1.0617030764360806,-0.9438973665237428,0.5548859078052228,0.2226924086351771,0.3321934991700457,6.2687649937701675,5.404150968804928,1.159990723789206,1.9898510618022651,0.7019960572220975,11.0,1.0663982966281644,4.0,0.501940484081691,Li7C4O28Na4P4Co4,O,2.421132395675313,6.592542532138372,5.587874354422952,1.1797943393126225,1.8653143532312093,0.3239164992927507,9.0,1.2255376571595604,5.0,0.5812260720415018,7.035073348591253,5.404150968804928,-0.09063938365418824,12.27551070056388,0.8275,9.663871677392676,12.663607770864855,2.9997360934721797,0.5521095693153931,0.8546971998831222,0.30730782513999433,7.2586207841891355,8.419858691980021,1.1612379077908859,1.0,0.8546971998831222,0.048498587629635104,0.85,0.928,0.07800000000000007,0.4008120623887745,0.7019960572220975,-0.020035482193844822,-1.8590551217503766,-1.2117393824147227,0.6473157393356539,1.0,0.4008120623887745,0.010071252644430095,8.85287750077947,11.815239666791426,2.962362166011955,0.4901987836958154,0.0,-0.12106220068566387,6.874278813370441,8.492245354578165,1.617966541207724,1.0,0.6550620169497797,-0.21031277587655106,0.847857142857143,0.9345454545454547,0.0866883116883117,0.1603876285235596,0.6550620169497797,-0.017489945101743787,-1.8637873207185651,-0.6432176370480633,1.2205696836705018,1.0,0.4901987836958154,0.062133274481218526
nebDFT2k:mp-760344_4_6_1_-1_0,0.818312281370163,0.1826943026865587,10,0.8443753719329834,0.1397114895143328,10,0.9321129174116396,0.0,10,1.1553172826766969,0.1618768835878412,10,1.054784295957333,0.23647201458717,0.2104089240243496,0.0260630905628204,0.1226713785456933,0.1005329867193638,0.0221383918263294,5.016918982614413,4.840188931774129,1.0365130480093687,2.0229456713871845,0.5322844566466159,8.0,0.9475640800603944,2.0,0.3123885034943658,Li7C4O28Na4P4Co4,O,1.586558121033264,5.335110213078266,4.828959665401061,1.104815650315681,1.9750712610475056,0.4951659663640519,11.0,1.178141798945309,3.0,0.4658431806210753,11.717128164820668,4.840188931774129,-0.2761985019522845,13.110194965178028,0.8342857142857142,13.06422029994035,13.827925036157493,0.763704736217143,0.33981925439087807,0.8653318439674245,-0.17207273681781743,7.236845480486816,9.867368599931112,2.6305231194442955,0.0,0.5322844566466159,-0.18509422004713993,0.8,0.9334999999999999,0.13349999999999984,0.5322844566466159,1.0,0.012425576002863259,-1.412385437460348,-1.0517381873012572,0.3606472501590907,1.0,0.5322844566466159,-0.008886540905262308,11.088239954460311,12.931911308963242,1.8436713545029306,0.4951659663640519,1.0,-0.01186874104030089,7.380053987965873,10.643156707547165,3.2631027195812923,1.0,0.4951659663640519,0.16557766908749105,0.79,0.9335000000000001,0.14350000000000007,0.4951659663640519,0.0,0.013294802239348147,-1.423619456481503,-0.331414554796455,1.0922049016850481,1.0,0.4951659663640519,-0.006258191201347629
nebDFT2k:mp-760344_4_8_0_0_0,0.3544654905796051,0.0519224357239523,10,0.2795035302639007,0.0379733900574417,10,0.4873789817034198,0.0,10,0.3451006054878235,0.047581466342638,10,0.282248587312182,0.072216903267423,0.0027450570482813,0.0694718462191417,0.2051303943912377,0.0628520181756414,0.1422783762155963,3.470393484954781,3.0905066322835744,1.1229205751260622,2.09068800519203,0.5001050030597668,7.0,0.711063525753577,2.0,0.0929171374973972,Li7C4O28Na4P4Co4,O,0.4721916386079097,4.0705354297568475,3.2973312253430316,1.2344939442149545,2.038865706069844,0.5090806643888304,8.0,0.8273623922403457,3.0,0.1896999561892823,13.486793266747574,3.0905066322835744,-0.26069511963413167,14.405204981367351,0.8264705882352941,12.62075708529196,14.100606811842626,1.4798497265506665,1.0,0.5001050030597668,0.3282109175882244,7.095871622324067,8.01500438799969,0.9191327656756236,1.0,0.5001050030597668,0.008860784276936595,0.8257142857142857,0.8826315789473684,0.0569172932330827,0.7556750466534596,0.0,0.006842036047500388,-1.844239795064653,-1.4815042093738229,0.3627355856908301,1.0,0.0,0.08083133760698391,11.869430535236411,12.920366175376108,1.0509356401396968,0.7548243713197731,0.0,0.3104166168872986,6.827427107484141,7.820777071109686,0.993349963625545,1.0,0.5090806643888304,0.1137412367431061,0.8388235294117647,0.9152631578947369,0.07643962848297214,0.25679501158388063,0.0,-0.012585144383731817,-1.8786499132669192,-1.337385122827227,0.5412647904396921,1.0,0.5090806643888304,0.12142209430886541
nebDFT2k:mp-760344_6_4_0_1_0,0.3918589234352111,0.0748365429794148,10,0.4436733454465866,0.0693546718412228,10,0.5807505961863176,0.0,10,0.5430359154939651,0.0840592197200062,10,0.6860505928897567,0.2941916694545455,0.24237724744317,0.0518144220113754,0.105299996703439,0.1430146773957915,-0.0377146806923525,4.552870098113914,4.242883163064571,1.0730604457242334,2.065928067777672,1.0,7.0,0.6989600257548667,2.0,0.107312216024914,Li7C4O28Na4P4Co4,O,0.7061521917282547,4.83066692552826,4.2549364981994,1.1353088177867043,2.0141933669006535,0.4951451226952236,8.0,0.9450152296505604,3.0,0.2091719164478012,12.992959747506035,4.242883163064571,-0.2799885468721598,13.347466670218477,0.848,13.109612239683358,13.927123178169996,0.8175109384866381,1.0,0.45849748062874385,0.12787287335769015,7.235964529325943,8.68444324552552,1.4484787161995767,1.0,0.45849748062874385,0.0309194674337383,0.8425,0.9335000000000001,0.09100000000000008,0.45849748062874385,0.0,0.005578039169072291,-1.412450336979617,-1.2386846450075888,0.1737656919720283,0.0,0.45849748062874385,-0.014907724352081098,11.652795801395074,12.931911304264922,1.279115502869848,0.49514512269522365,0.0,0.021248609752025693,7.380053970257009,8.424353079202739,1.0442991089457294,0.0,0.49514512269522365,-0.09208674298672603,0.84,0.9335000000000001,0.09350000000000014,0.49514512269522365,1.0,-0.0008191431996292242,-1.4236194552590795,-0.9704155976138685,0.453203857645211,0.0,0.49514512269522365,-0.0026537774687758198
nebDFT2k:mp-760344_6_8_0_1_0,0.3049126923084259,0.0258550142978795,10,0.3299789071083068,0.0372484741503545,10,0.4544952790827714,0.0,10,0.3030835509300231,0.0475058486436665,10,0.5260669566781928,0.2211542643697669,0.1960880495698859,0.0250662147998809,0.0715716775954214,0.2229834057481696,-0.1514117281527482,3.738752814908019,3.644504981553104,1.0258602564221908,2.0697143251169057,0.0,8.0,0.7106145989704256,2.0,0.0854713327550907,Li7C4O28Na4P4Co4,O,0.3897951919321269,3.994826914703065,3.716210897979196,1.074973144520774,2.063069879867421,0.0,8.0,0.735843311067798,3.0,0.1118011059855997,13.40157903571958,3.644504981553104,-0.267217251820579,14.40743809800264,0.8555555555555556,12.377292988808925,14.124601628844552,1.7473086400356266,1.0,0.2068747646870803,0.4610321739739849,7.120647537044716,7.582991854726043,0.46234431768132644,0.0,0.41740352894551314,0.009459890439919239,0.87375,0.905,0.03125,0.7111668530196958,0.41740352894551314,0.009091356199169565,-1.8656708589466602,-1.4329124780465559,0.4327583809001043,1.0,0.2068747646870803,0.12956355096883532,11.884938632849146,12.934983084092574,1.0500444512434282,1.0,0.0,0.3417182660695879,6.883882574897997,7.803903564752301,0.9200209898543044,1.0,0.507349432968065,0.02974211724433662,0.8213333333333334,0.9152631578947369,0.09392982456140353,0.7551641387760842,0.0,0.019168915543366416,-1.8678014533942964,-1.3360851584595173,0.5317162949347791,1.0,0.2543534525362547,0.1237167075238862
