source,trajectory_source,edge_reconstruction,litraj_min_volume,litraj_edge_length,litraj_max_weighted_mean_oxidation,litraj_max_volume,litraj_min_mean_covalent_radius,dft_profile_volume_min,dft_profile_volume_max,dft_profile_volume_range,dft_profile_volume_s_min,dft_profile_volume_s_max,dft_profile_volume_asymmetry,dft_profile_effective_cn_min,dft_profile_effective_cn_max,dft_profile_effective_cn_range,dft_profile_effective_cn_s_min,dft_profile_effective_cn_s_max,dft_profile_effective_cn_asymmetry,dft_profile_mean_rc_min,dft_profile_mean_rc_max,dft_profile_mean_rc_range,dft_profile_mean_rc_s_min,dft_profile_mean_rc_s_max,dft_profile_mean_rc_asymmetry,dft_profile_weighted_mean_oxi_min,dft_profile_weighted_mean_oxi_max,dft_profile_weighted_mean_oxi_range,dft_profile_weighted_mean_oxi_s_min,dft_profile_weighted_mean_oxi_s_max,dft_profile_weighted_mean_oxi_asymmetry,descriptor_status,event_oxidation_status,profile_oxidation_status
nebDFT2k:mp-1641416_3_9_0_0_0,relaxed,final Li endpoint appended to initial NEB image,11.244699993094981,2.4202131800755473,-0.26464427546029373,13.32366973642145,0.9057894736842104,11.791670674712407,14.220525762572523,2.428855087860116,0.8755809451957648,0.48018176146823954,0.21539766617970724,8.357197936964189,9.320639742507275,0.963441805543086,0.696569829594218,0.8755809451957648,-0.04128514359620805,0.956818181818182,1.006470588235294,0.049652406417111994,0.48018176146823954,1.0,-0.006468482958654709,-1.4125726322910335,-1.265905254736849,0.14666737755418446,0.0,0.8755809451957648,-0.02150887619898756,ok,ok,ok
nebDFT2k:mp-25463_4_10_1_0_0,relaxed,final Li endpoint appended to initial NEB image,12.069103874284798,3.3769317472594604,,12.276638298130093,0.7842857142857144,12.069103874284796,13.53241697011656,1.463313095831765,0.0,0.500154217899232,0.0014280117283984595,6.4768515620787355,7.3873275716864475,0.910476009607712,0.500154217899232,0.23905334162555036,0.0007597115263151544,0.8142105263157895,0.9089473684210526,0.09473684210526312,0.500154217899232,0.0,1.1704916763444206e-05,-1.8111113616904255,-1.4957365323093206,0.31537482938110495,0.0,0.500154217899232,-4.4937309144787996e-05,partial_oxidation_missing,missing: KeyError: np.int64(4),ok
nebDFT2k:mp-25465_1_0_0_0_1,relaxed,final Li endpoint appended to initial NEB image,10.415886344509449,4.263292882198065,-0.4247747071823885,12.059140869939892,0.6773333333333333,12.059140869939892,12.193461038064246,0.1343201681243542,0.0,0.5007074775551652,-0.00017685814263401767,7.121562523159473,8.048900265007683,0.92733774184821,1.0,0.5007074775551652,-0.0007795521999480748,0.6773333333333333,0.7641176470588236,0.08678431372549023,0.0,0.24514140994388472,-2.2201805823129916e-05,-1.787077290261648,-1.5543221902078335,0.2327551000538146,0.0,0.5007074775551652,-0.00020708814166026102,ok,ok,ok
nebDFT2k:mp-25465_1_0_1_0_1,relaxed,final Li endpoint appended to initial NEB image,11.034906580599976,2.7523041646697597,-0.5111703529971241,11.717019722395438,0.6849999999999999,11.852178926237539,12.036169920174085,0.18399099393654694,0.0,0.8185084961746997,-3.9895281505053504e-05,6.56925394026667,6.802573471805338,0.23331953153866802,0.8185084961746997,0.5554087703244459,0.033026514280842356,0.6407142857142858,0.77,0.12928571428571423,0.0,0.5554087703244459,-0.0011390586107062894,-1.8082194027839338,-1.6542001450445605,0.1540192577393733,1.0,0.5554087703244459,-0.0024910867059867448,ok,ok,ok
nebDFT2k:mp-26247_6_9_0_0_0,relaxed,final Li endpoint appended to initial NEB image,11.375570037318694,2.874808762614238,-0.2829526555580074,12.47718344313696,0.9052941176470588,11.72709612298734,12.653749978350193,0.9266538553628525,0.0,0.49617295196770234,-0.02738082824376864,6.472726252822205,7.881099181621418,1.4083729287992135,1.0,0.49617295196770234,0.017599761647487444,0.881875,0.9773684210526316,0.09549342105263159,0.49617295196770234,0.23939934388182418,0.0035543439054307457,-1.6469726078116378,-1.4369982515607624,0.20997435625087535,1.0,0.49617295196770234,0.004254114391287311,ok,ok,ok
nebDFT2k:mp-26351_0_2_0_0_0,relaxed,final Li endpoint appended to initial NEB image,11.062120718200994,4.923068381986472,-0.25102447186916893,11.772726265744318,0.8261111111111111,11.692553175403303,12.700128041070785,1.0075748656674826,1.0,0.3352985492308495,0.1288525600514907,7.226592773263322,9.443719588869126,2.2171268156058037,1.0,0.6947733112280006,-0.26096929252086376,0.8261111111111111,0.951764705882353,0.12565359477124183,0.3352985492308495,0.16281433319504238,0.01014865828509065,-1.9120329108062653,-1.2255273879700594,0.6865055228362058,0.16281433319504238,0.5274727154051682,-0.10527419730231691,ok,ok,ok
nebDFT2k:mp-26721_0_1_0_0_0,relaxed,final Li endpoint appended to initial NEB image,12.052089335103323,4.943971860280308,-0.24904806490276954,12.507418095100116,0.66,12.236877911372789,15.039112729582683,2.802234818209895,1.0,0.5806857250995764,0.2190152461848962,5.530616683591911,10.641921675573982,5.111304991982071,0.0,0.5806857250995764,-0.2722754624873547,0.66,0.8516666666666667,0.19166666666666665,0.0,0.4173804827744659,-0.0016427656479593433,-2.0,-1.7287193109841241,0.2712806890158759,0.0,0.5806857250995764,-0.014222014990421972,ok,ok,ok
nebDFT2k:mp-26965_0_2_0_1_0,relaxed,final Li endpoint appended to initial NEB image,13.270363224652105,3.869874506238763,,15.380174637234585,0.8266666666666667,13.54252418359379,15.11306262838585,1.57053844479206,0.0,0.2697037241661076,0.06706548254736777,5.549465239354927,7.387649164641041,1.8381839252861143,0.0,0.5473914696125114,-0.15760111197576876,0.7831250000000001,0.8494444444444444,0.06631944444444438,1.0,0.5473914696125114,0.008732060252613194,-1.8995805507355534,-1.8432584921154247,0.056322058620128734,0.2697037241661076,0.5473914696125114,-0.013436531769756788,partial_oxidation_missing,missing: KeyError: np.int64(4),ok
nebDFT2k:mp-28030_17_16_0_1_-1,relaxed,final Li endpoint appended to initial NEB image,9.673851081636478,2.59230845331807,-0.3268929875266359,10.822001281178467,0.9266666666666667,10.963258344946597,11.214817421446488,0.2515590764998912,1.0,0.23890580883007476,0.03271498217601909,7.921404151718363,8.239855631464017,0.31845147974565435,0.7633123432374008,0.5050866013881734,0.015446598094524866,1.002857142857143,1.0657142857142858,0.06285714285714294,0.5050866013881734,0.0,0.000595574319382175,-1.4362802451286834,-1.4109431450629584,0.025337100065724982,0.0,0.5050866013881734,0.0006831931333177721,ok,ok,ok
nebDFT2k:mp-28030_30_31_0_0_0,relaxed,final Li endpoint appended to initial NEB image,10.126414261815368,2.654115753360026,-0.3572849583811723,10.891246965684132,0.9266666666666667,11.025358442206961,11.305211732585212,0.27985329037825046,1.0,0.7611470683787279,-0.03307591245886332,8.019285996295487,8.467997022275435,0.4487110259799483,0.23640679614960847,0.49429258908522233,-0.015308895658888488,0.9538461538461539,1.0657142857142858,0.11186813186813194,0.49429258908522233,0.0,0.007079672918689051,-1.3987500343898056,-1.3300308317086205,0.06871920268118514,0.0,0.49429258908522233,-0.0002243200963454317,ok,ok,ok
nebDFT2k:mp-28030_2_22_0_0_0,relaxed,final Li endpoint appended to initial NEB image,9.257958943593527,2.7405452972964115,-0.2866624466226491,10.46588258084709,0.8784615384615384,9.729048523023716,10.792556918283472,1.0635083952597562,1.0,0.203546473425475,0.2117074680709745,7.464768539502277,8.32809889174989,0.8633303522476137,0.42959935330917626,0.0,0.05683127040071323,0.9071428571428571,1.0444444444444443,0.13730158730158715,0.42959935330917626,0.0,0.001268400219621324,-1.641177889418629,-1.3910920224999181,0.25008586691871093,1.0,0.0,0.07206305768766796,ok,ok,ok
nebDFT2k:mp-28548_0_8_0_0_0,relaxed,final Li endpoint appended to initial NEB image,8.679337802030169,1.6201133908924532,-0.23593038747676204,11.737486316001622,0.983529411764706,10.938264140541124,11.790721106006485,0.8524569654653611,0.0,0.5299752779190913,-0.06721040284882474,9.150873440671688,10.29798702571784,1.1471135850461511,0.0,0.5299752779190913,-0.07401227936806976,0.9835294117647058,1.0240000000000002,0.04047058823529448,0.5299752779190913,0.7717044850655247,-0.0044138593402363036,-1.0321670976722004,-0.9684975563753653,0.06366954129683511,0.0,1.0,-0.008061928795462747,ok,ok,ok
nebDFT2k:mp-29040_4_3_0_1_1,relaxed,final Li endpoint appended to initial NEB image,8.658549064857944,3.3185278838870778,-0.3187416581631374,8.963601142771122,0.57,8.658549064857944,10.363243897607218,1.704694832749274,0.0,0.676552909181965,-0.06821972458550274,5.29042491595633,6.473974584097267,1.1835496681409365,0.4338303284885611,0.13895430810338333,-0.009076005130358222,0.57,0.5700000000000001,1.1102230246251565e-16,0.0,0.4338303284885611,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,ok,ok,ok
nebDFT2k:mp-29040_0_5_0_0_0,relaxed,final Li endpoint appended to initial NEB image,9.245737984222474,5.296710612957457,-0.30408063473607816,12.150097880608316,0.57,9.2455344438558,10.814166978524101,1.5686325346683017,1.0,0.499898680599287,-0.007830088866426443,6.42125164687012,7.343756643534424,0.922504996664304,1.0,0.499898680599287,-0.001762542499214259,0.57,0.6345454545454546,0.06454545454545468,0.0,0.16709597558502112,-0.0007809043101259516,-1.0,-0.9988320257001779,0.0011679742998220721,0.0,0.33834981639985595,3.2343453915395504e-05,ok,ok,ok
nebDFT2k:mp-29040_1_3_0_0_0,relaxed,final Li endpoint appended to initial NEB image,8.692510742938387,3.6688635456801313,-0.2528164075808318,10.464385555668862,0.57,8.692510742938387,10.34352466633753,1.6510139233991428,0.0,0.3164901637586042,0.10512370440909269,5.949631619929779,6.427229113354791,0.47759749342501223,0.3164901637586042,1.0,-0.12392992295606575,0.57,0.5700000000000001,1.1102230246251565e-16,0.0,0.3164901637586042,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,ok,ok,ok
nebDFT2k:mp-34038_3_4_0_1_0,relaxed,final Li endpoint appended to initial NEB image,20.139284878837937,3.8543653081810194,-0.11282579067283412,20.946612326746717,1.1128571428571425,20.157561184594755,22.426659485724816,2.269098301130061,0.0,0.23328122653138214,0.2565895447912876,5.863399913796313,7.472018189452159,1.6086182756558465,0.0,0.8052876887938439,-0.29333475252084984,1.1175,1.188235294117647,0.07073529411764712,0.5164384817128834,1.0,0.008422142621562934,-0.7348510517719176,-0.6057474155918132,0.12910363618010434,0.0,1.0,-0.026065696739119015,ok,ok,ok
nebDFT2k:mp-34038_0_2_0_0_1,relaxed,final Li endpoint appended to initial NEB image,11.315181929807226,3.2090636168496243,-0.12981307106364004,14.089014773570288,1.108125,11.41852278913599,17.802034586444375,6.383511797308385,0.0,0.7173981958196917,-1.8704614269388715,9.402276621274828,11.215416216719785,1.813139595444957,0.39652494959798124,0.18583016359857726,-0.11883646267985704,1.114,1.2089473684210528,0.09494736842105267,0.18583016359857726,1.0,-0.03529330211550652,-0.5575262581671353,-0.41163734102409577,0.14588891714303953,1.0,0.7173981958196917,0.0052037381169797725,ok,ok,ok
nebDFT2k:mp-34038_2_0_0_1_-1,relaxed,final Li endpoint appended to initial NEB image,10.050515581490501,3.208472652725462,-0.047002855378187824,17.69091557593005,1.145833333333333,11.417299327126438,17.765751324392333,6.3484519972658955,1.0,0.2827090918956829,1.867089662047821,9.41038406299166,11.224549095629573,1.8141650326379128,0.602885472318205,0.8135568152369422,0.11089054691032008,1.1139999999999997,1.205,0.09100000000000041,0.8135568152369422,0.0,0.034744985930614924,-0.556998131190555,-0.41076720224396274,0.14623092894659223,0.0,0.2827090918956829,-0.004013180900634128,ok,ok,ok
nebDFT2k:mp-34038_0_1_1_1_0,relaxed,final Li endpoint appended to initial NEB image,11.247538593487304,2.429755159412936,-0.1387691733879754,14.990845505863115,1.1139999999999999,12.613950873308614,15.567911612941769,2.953960739633155,0.0,0.7852138459973392,-0.67590883019089,7.016623155780971,9.9638478033027,2.947224647521729,1.0,0.44788758890002944,0.6852039558128409,1.1139999999999999,1.1952631578947368,0.08126315789473693,0.44788758890002944,1.0,-0.019437886479680144,-0.7212218798139405,-0.35777863003272786,0.3634432497812126,1.0,0.44788758890002944,0.07211513383467397,ok,ok,ok
nebDFT2k:mp-34038_4_4_0_1_0,relaxed,final Li endpoint appended to initial NEB image,20.475617977865735,3.5898792967346784,-0.12882423520394454,21.049662173005775,1.1128571428571425,20.7092990219775,21.737461630184225,1.0281626082067241,0.5036568753743105,0.2524096796317341,0.038720211321983555,6.538578048277659,7.484551175756769,0.9459731274791094,0.0,0.7532914197437872,-0.007874955627881874,1.0999999999999999,1.1705263157894739,0.07052631578947399,0.5036568753743105,1.0,-0.002762200877451937,-0.6960701734558401,-0.6463186925938172,0.04975148086202286,0.7532914197437872,0.0,0.001599389916703553,ok,ok,ok
nebDFT2k:mp-34038_0_0_1_-1_0,relaxed,final Li endpoint appended to initial NEB image,7.061379463549111,3.562866906243832,0.06958135294745678,11.908309017987454,1.1284615384615382,11.808275114726907,12.606177502358364,0.7979023876314564,0.7597120192368944,0.4994135637924773,0.006512754722873382,9.999276680019394,12.102821937842227,2.1035452578228337,0.7597120192368944,0.0,0.006258056583941851,1.1139999999999999,1.152,0.038000000000000034,0.4994135637924773,0.23894263767525123,-3.1962235528926186e-05,-0.5101984755643862,-0.24653980788699512,0.2636586676773911,1.0,0.4994135637924773,0.00036596229140564707,ok,ok,ok
nebDFT2k:mp-3635_0_3_0_0_0,relaxed,final Li endpoint appended to initial NEB image,10.213149731312171,3.193879229186359,-0.27675610567871667,10.447366083971215,0.7825,10.17923767924939,11.032043546946603,0.8528058676972137,1.0,0.19421831188470318,0.16490272018511742,6.440512492169377,8.168537515850508,1.7280250236811305,0.0,0.42898846354806386,0.13883469518266311,0.79375,0.8741176470588236,0.0803676470588236,0.42898846354806386,1.0,-2.1128892436772517e-05,-1.6687971564360893,-1.4649607663944457,0.20383639004164356,0.0,0.42898846354806386,0.009618116152399048,ok,ok,ok
nebDFT2k:mp-4002_0_1_0_0_0,relaxed,final Li endpoint appended to initial NEB image,7.825901447316774,2.6544200689772217,-0.37367284291506747,8.751400973673498,0.5700000000000001,7.847019350723964,9.528189016106127,1.6811696653821633,1.0,0.5056927556244142,-0.0004961581182794106,5.803518508951264,6.107055282699133,0.3035367737478696,0.5056927556244142,0.2380085894775089,0.0027408575398344404,0.57,0.5700000000000001,1.1102230246251565e-16,0.0,0.5056927556244142,-5.551115123125783e-17,-1.0,-1.0,0.0,0.0,0.0,0.0,ok,ok,ok
nebDFT2k:mp-4117_3_0_1_0_1,relaxed,final Li endpoint appended to initial NEB image,5.827733623053657,5.351175374935787,-0.27406268767751724,11.293510736551415,0.891,9.238127446532676,11.778801094674888,2.540673648142212,0.7596720709466186,0.14114227012531813,0.6457175492352221,5.982113487984102,7.465493977017267,1.4833804890331646,1.0,0.3723756449520324,0.1084255631865707,0.804375,0.9313636363636365,0.12698863636363655,0.8741025921523858,0.0,0.017447406582721814,-1.7426329479274667,-1.30695231031476,0.4356806376127067,1.0,0.6030053399418609,-0.0739491786955423,ok,ok,ok
nebDFT2k:mp-556655_0_7_0_1_-1,relaxed,final Li endpoint appended to initial NEB image,11.493129118366948,3.5057359785208138,-0.3663562350153141,11.937845036145816,0.82,11.940004447410143,12.101406993909034,0.1614025464988913,0.5026881952662862,0.7532319512660044,-0.0018657037838654134,6.403150602840825,8.423554317018768,2.0204037141779425,1.0,0.5026881952662862,-0.004326317903045052,0.7933333333333334,0.8566666666666668,0.06333333333333335,0.5026881952662862,0.7532319512660044,0.00025865775091366006,-1.6263446756975681,-1.2859521664527824,0.3403925092447857,0.0,0.5026881952662862,-0.00044007975458826287,ok,ok,ok
nebDFT2k:mp-556655_1_4_0_0_0,relaxed,final Li endpoint appended to initial NEB image,11.906137746960841,2.805722127712794,-0.22419321855018146,14.161973938777269,0.805625,12.403316332822333,13.762855497643864,1.3595391648215305,0.0,0.5934829371502608,-0.26018583675787355,6.208671543873002,8.00905124470221,1.8003797008292084,0.0,0.5934829371502608,-0.341723230593062,0.805625,0.8917647058823529,0.08613970588235287,0.5934829371502608,1.0,-0.003992376105315554,-1.7005228000296904,-1.5014571823656682,0.1990656176640222,0.0,0.5934829371502608,-0.008112403624963793,ok,ok,ok
nebDFT2k:mp-559680_0_2_0_0_1,relaxed,final Li endpoint appended to initial NEB image,11.205379870622473,4.895346172102071,-0.23505246941579147,11.43344277285049,0.7090909090909091,11.205344928276094,12.442083500189014,1.2367385719129196,1.0,0.7268604739832738,-0.23976191932730373,6.597103067164135,7.920158450117383,1.3230553829532479,1.0,0.4966032564983172,-0.15753648026106948,0.7090909090909091,0.8224999999999999,0.11340909090909079,0.0,0.10888363397176992,0.0114937868283424,-1.9997697753673467,-1.4012131673342807,0.598556608033066,0.939062697764742,0.4966032564983172,0.00532093363115782,ok,ok,ok
nebDFT2k:mp-567474_0_1_0_0_0,relaxed,final Li endpoint appended to initial NEB image,17.715360014886596,3.50315356671702,-0.23902385550718797,20.725316156749805,1.0816666666666666,18.84201285273072,23.782040180185945,4.940027327455226,1.0,0.48625420889551735,-0.0143601480042026,5.80064459330097,6.366449216855899,0.5658046235549286,0.48625420889551735,0.2255681147886797,0.013288763262401027,1.0199999999999998,1.1178571428571427,0.09785714285714286,0.48625420889551735,0.2255681147886797,0.010803322826438477,-1.0,-0.9913548413354858,0.008645158664514208,0.48625420889551735,0.2255681147886797,-2.8931708619950314e-05,ok,ok,ok
nebDFT2k:mp-6745_0_1_1_0_0,relaxed,final Li endpoint appended to initial NEB image,10.861764326184359,4.6065107448251394,-0.37593624442808565,11.977895813857488,0.7030769230769232,11.977895813857494,12.160849743526915,0.1829539296694218,0.0,0.8361910682084707,-0.00011774373139772365,7.568303097641993,8.285774480189232,0.717471382547239,0.49983315699548403,0.8361910682084707,-0.00036988072798660454,0.7030769230769232,0.7723529411764707,0.06927601809954753,0.0,0.6714378636403794,7.22562153765427e-06,-1.9996680081911584,-1.5003347103394524,0.499333297851706,1.0,0.49983315699548403,-2.3898642507513834e-05,ok,ok,ok
nebDFT2k:mp-6745_0_1_0_0_0,relaxed,final Li endpoint appended to initial NEB image,10.175104555995434,5.001574664069773,-0.34171403622978663,11.882577434484041,0.7030769230769232,11.755676946316292,12.244506892431268,0.48882994611497566,0.6645093351141923,0.32604614740730886,0.09640533759273051,7.482204327874607,8.350056052415207,0.8678517245405999,0.4924294596502895,0.16792584162259547,-0.046860243830204595,0.7030769230769232,0.7723529411764706,0.06927601809954742,0.0,0.4924294596502895,-0.0005591478776756365,-1.9999727495458297,-1.5265752331904923,0.47339751635533744,1.0,0.4924294596502895,-0.0010457495891424973,ok,ok,ok
nebDFT2k:mp-752552_2_7_0_1_1,relaxed,final Li endpoint appended to initial NEB image,13.100790026896092,3.211936981140544,,14.352559490174267,0.7905,13.28363436609247,14.292625483304729,1.0089911172122594,0.7747833215320309,0.5233164586765494,-0.006192276676637576,7.118323088251184,7.693840017346848,0.5755169290956639,0.7747833215320309,0.5233164586765494,-0.0024544658375025286,0.7921052631578946,0.8043750000000001,0.012269736842105416,0.7747833215320309,0.5233164586765494,-0.0004050327410106691,-1.8643752619934408,-1.7105715651843412,0.15380369680909967,0.2526027057687523,1.0,-0.003386385535229186,partial_oxidation_missing,missing: KeyError: np.int64(3),ok
nebDFT2k:mp-752552_0_7_0_0_1,relaxed,final Li endpoint appended to initial NEB image,13.038588379149619,3.2121580909767893,,14.277418730282584,0.7921052631578946,13.147553710320022,14.19528877393737,1.047735063617349,0.7702807126665346,0.5065787588776527,-0.0028717748656559294,7.124223268471139,7.6855268731051165,0.5613036046339772,0.7702807126665346,0.5065787588776527,-0.0015248478355003314,0.7855,0.8470588235294118,0.06155882352941178,0.0,0.5065787588776527,-0.0004651854954308976,-1.8698618615430096,-1.7140382508549175,0.15582361068809214,0.5065787588776527,0.0,0.00016643568437479939,partial_oxidation_missing,missing: KeyError: np.int64(3),ok
nebDFT2k:mp-752707_0_2_0_0_0,relaxed,final Li endpoint appended to initial NEB image,10.523786845539291,3.05206161232977,,11.888658060847341,0.85,10.756116558489678,11.99020556843826,1.2340890099485815,0.0,0.27560734485414146,-0.042369900770296454,6.424609540634679,8.468971851013215,2.0443623103785367,0.0,0.8062354116706649,-0.3790188732647577,0.8686956521739132,0.9589473684210525,0.09025171624713935,1.0,0.27560734485414146,0.014056227536624388,,,,,,,partial_oxidation_missing,missing: ValueError: Valences cannot be assigned!,missing: ValueError: Valences cannot be assigned!
nebDFT2k:mp-753109_2_0_1_0_-1,relaxed,final Li endpoint appended to initial NEB image,9.686303851740387,2.658059695727692,-0.35498537202387737,9.881377551752019,0.8606666666666667,9.78166036955261,11.011951114273002,1.2302907447203921,1.0,0.5017724812141611,-0.033283111959121925,7.7421362285488176,8.562264153169819,0.8201279246210014,1.0,0.5017724812141611,-0.04075971242918541,0.8866666666666667,0.9922222222222222,0.10555555555555551,0.5017724812141611,0.0,0.0027296434923710367,-1.588634473886698,-1.3663801691526738,0.2222543047340242,1.0,0.5017724812141611,-0.0032330908609552456,ok,ok,ok
nebDFT2k:mp-753126_0_1_1_1_0,relaxed,final Li endpoint appended to initial NEB image,6.778739084684699,5.157183661636668,0.02876549265966431,12.567016215595796,0.8115384615384615,12.469592957277957,14.383982612420025,1.9143896551420685,0.3459228192136926,0.6764983896544596,-0.38022152375689533,7.003688852419015,9.121632267502013,2.1179434150829985,0.0,0.5100057145698754,-0.13503384070770785,0.8326666666666667,0.974,0.1413333333333333,0.6764983896544596,0.0,0.01686858210550829,-1.733574965211181,-1.2184328950386758,0.5151420701725051,0.0,0.6764983896544596,-0.058184057341320594,ok,ok,ok
nebDFT2k:mp-753204_0_2_0_0_0,relaxed,final Li endpoint appended to initial NEB image,12.309202120528855,2.825119911911118,-0.26341807487770996,13.28499054167078,0.9010526315789472,11.794941336106389,13.90092495546546,2.105983619359071,1.0,0.5365042492451381,-0.0038226603799627057,5.901444810268154,7.891224376933382,1.989779566665228,1.0,0.5365042492451381,0.02599423021104874,0.8764705882352941,0.9490000000000001,0.07252941176470595,0.5365042492451381,1.0,-0.013868745527989113,-1.6883809694001706,-1.5449790687115055,0.1434019006886651,0.0,0.5365042492451381,-0.011570892877078576,ok,ok,ok
nebDFT2k:mp-753340_2_3_0_0_0,relaxed,final Li endpoint appended to initial NEB image,9.451930862789304,3.4126072499999998,-0.28474998972808846,10.7471613730744,0.73,9.451930862789304,11.987980694243046,2.5360498314537416,0.0,0.6507477674463908,-0.27492772572602764,5.2950448014514855,6.331998252264553,1.0369534508130673,0.6507477674463908,0.3416682643427635,0.26885024451107276,0.57,0.7636363636363637,0.19363636363636372,0.6507477674463908,0.0,0.03532553312624909,-1.0,-0.9749647888571944,0.025035211142805602,0.6507477674463908,0.0,0.0053743849757492135,ok,ok,ok
nebDFT2k:mp-753477_6_2_0_1_0,relaxed,final Li endpoint appended to initial NEB image,17.720986505440237,2.049739693492023,-0.2235995397253041,24.272513648491366,1.1817647058823528,20.829826273648944,22.81839520341467,1.9885689297657265,0.7360201220380022,0.0,0.05624895345107994,8.171974964587445,8.81400571567276,0.6420307510853149,0.0,1.0,-0.08446597215508511,1.207857142857143,1.2293749999999999,0.021517857142856922,0.9958441665308412,0.7360201220380022,0.0008297815659081831,-1.0405812427531367,-0.7599356810963721,0.2806455616567646,0.9958441665308412,0.7360201220380022,-0.033389463590277335,ok,ok,ok
nebDFT2k:mp-753791_0_2_1_1_0,relaxed,final Li endpoint appended to initial NEB image,13.315263577921085,4.954778642746825,-0.36895317753751705,14.439234721428305,0.8164285714285714,13.315263577921083,14.819895313251518,1.5046317353304346,0.0,0.6957633955723733,-0.07711867188018573,5.328800473284823,7.561682017635168,2.232881544350345,1.0,0.6957633955723733,-0.09176728481061858,0.7864285714285714,0.8894444444444444,0.103015873015873,1.0,0.5217313718149925,-0.008708831204660816,-1.9393970354708994,-1.6469149007957453,0.29248213467515405,0.0,0.6957633955723733,-0.05720429651949177,ok,ok,ok
nebDFT2k:mp-753882_0_1_1_0_-1,relaxed,final Li endpoint appended to initial NEB image,12.582952465900645,4.105262938104632,,13.11413063134685,0.7870588235294117,12.693986980692218,13.750516883130853,1.0565299024386352,0.7704913450109939,0.522636731957384,0.07847008016031332,7.234277199230019,8.807169558073978,1.5728923588439594,1.0,0.522636731957384,0.04948955512368114,0.75625,0.8568181818181819,0.10056818181818195,0.522636731957384,0.0,-0.0018071254998128783,-1.4386028482941124,-1.231678957887903,0.2069238904062094,0.7704913450109939,0.522636731957384,0.0021057329874681896,partial_oxidation_missing,missing: KeyError: np.int64(4),ok
nebDFT2k:mp-753882_0_3_1_0_0,relaxed,final Li endpoint appended to initial NEB image,12.844495196775403,3.1172258861476982,,13.899425337772414,0.8,12.731993176382744,13.708706446712629,0.9767132703298849,1.0,0.49528769438095827,0.17714272550117371,7.288667277014368,8.175935208653215,0.8872679316388465,0.0,0.7553329082331757,-0.19114539036448752,0.793888888888889,0.8859999999999999,0.09211111111111092,0.49528769438095827,1.0,-0.0047951887988350594,-1.7886747860265537,-1.4906682595660232,0.2980065264605305,1.0,0.0,0.051094893798429686,partial_oxidation_missing,missing: KeyError: np.int64(4),ok
nebDFT2k:mp-753882_4_5_0_0_0,relaxed,final Li endpoint appended to initial NEB image,12.125822868232644,2.844368760769398,,14.192721029643538,0.7811764705882352,12.49069518255046,14.10087761400436,1.6101824314539002,1.0,0.4992445802338063,0.0018742147159569456,6.696713164908641,6.92050140065088,0.22378823574223894,0.4992445802338063,0.7614753160656513,0.00010337836710050397,0.7811764705882354,0.8778947368421053,0.09671826625386992,0.4992445802338063,0.0,0.0026144583398767796,-1.869917642974828,-1.683139030526106,0.18677861244872207,1.0,0.4992445802338063,0.00034596390733310223,partial_oxidation_missing,missing: KeyError: np.int64(4),ok
nebDFT2k:mp-753882_3_2_0_1_0,relaxed,final Li endpoint appended to initial NEB image,12.143573742718345,3.4119445567301194,,12.492154207222692,0.7842857142857144,12.143573742718347,13.918042662464854,1.7744689197465071,0.0,0.4999155579213898,-0.0006400043745706796,6.352463860180053,7.383728323328438,1.0312644631483856,0.4999155579213898,0.2368551880994075,-8.033107613236723e-05,0.8323529411764706,0.917,0.08464705882352941,0.4999155579213898,0.0,-1.3589242579048477e-05,-1.8237096423580186,-1.5620577538144824,0.26165188854353616,0.0,0.4999155579213898,8.566572973001119e-05,partial_oxidation_missing,missing: KeyError: np.int64(4),ok
nebDFT2k:mp-753899_0_3_0_0_0,relaxed,final Li endpoint appended to initial NEB image,6.637871208374591,5.5976696858000095,-0.17528162122955251,10.783067606555095,0.7,8.421036588864895,11.08585807127229,2.664821482407394,0.4979229381590541,0.16135787856313935,0.0018277530242869489,6.840985439163917,9.645739785188693,2.804754346024777,0.0,0.4979229381590541,0.01851572344453567,0.7,0.7866666666666666,0.08666666666666667,0.0,0.4979229381590541,0.0004306750816276961,-1.9961754593856254,-0.742816864424602,1.2533585949610233,0.0,0.4979229381590541,0.0011919000755306053,ok,ok,ok
nebDFT2k:mp-754292_1_2_0_0_0,relaxed,final Li endpoint appended to initial NEB image,11.349517310739701,4.559738412598028,-0.2512799980869657,12.681013552650647,0.8613333333333332,12.623383197927106,12.992595402512945,0.36921220458583903,0.5000176436747087,0.8470084444470044,-0.0007102360743731495,7.85931664699709,10.76908968696151,2.909773039964419,0.0,0.5000176436747087,0.00038706367774299366,0.7742857142857142,0.9026315789473683,0.1283458646616541,0.5000176436747087,0.0,1.718772744130348e-06,-1.3610702973896611,-0.9654031920438607,0.3956671053458004,1.0,0.5000176436747087,9.618362808105907e-05,ok,ok,ok
